reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
北市幼兒園證字第520號,北市社五字第76443號,1997/01/18,臺北市私立小慶園幼兒園,陳瑩冠,臺北市,松山區,私立,[105]慶城街16巷9-1號1樓,1樓,120.66平方公尺,120.66平方公尺,,(02)27190521,http://tw.myblog.yahoo.com/imgakid-mommybaby,30,,無,,無,有,no
北市幼兒園證字第510號,北市社五字第03018號,1997/01/27,臺北市私立小敦園幼兒園,李月娥,臺北市,松山區,私立,[105]敦化北路145巷55號1樓,1樓,85.48平方公尺,85.48平方公尺,,(02)25459211,www.yourkids.com.tw,19,,無,,無,有,no
北市幼兒園證字第515號,北市社五字第9003092800號,2001/03/27,臺北市私立正欣啓蒙幼兒園,陳啟光,臺北市,松山區,私立,[105]光復北路165巷3號1樓,1樓,119.55平方公尺,119.55平方公尺,,(02)27639957,http://www.chkid.com,27,,110-112,,無,無,no
北市幼兒園證字第572號,北市社五字第09140437400號,2003/01/06,臺北市私立賀瑞幼兒園,葉玉文,臺北市,松山區,私立,[105]南京東路四段53巷11弄1號及3號1樓,1樓,255.88平方公尺,255.88平方公尺,,(02)27127575,hurrayyoyo.blogkids.net,64,,無,,無,無,no
北市幼兒園證字第566-1號,北市社婦幼字第09734651700號,2008/05/09,臺北市私立哈寶寶幼兒園,郭于菁,臺北市,松山區,私立,[105]民生東路五段69巷2弄13號及15號1樓,1樓,187.22平方公尺,187.22平方公尺,,(02)37653868,,40,,無,,無,無,no
北市幼兒園證字第597號,北市社五字第09242478400號,2003/12/18,臺北市私立格爾幼兒園,潘仁成,臺北市,松山區,私立,[105]八德路二段402號1至2樓,1樓、2F,539.74平方公尺,539.74平方公尺,,(02)87738855,,96,"		",無,,有，人數：14,有,no
北市幼兒園證字第591號,北市社婦幼字第09831200200號,2009/02/18,臺北市私立豐村幼兒園,陳宣臻,臺北市,松山區,私立,[105]八德路四段106巷2弄4號1樓,1樓,119.15平方公尺,119.15平方公尺,,(02)27619160,,29,,無,,無,有,no
北市幼兒園證字第659號,北市社五字第8723882900號,1998/07/31,臺北市私立聖如幼兒園,陳俊郎,臺北市,松山區,私立,[105]復興北路361巷26號1樓,1樓,163.27平方公尺,163.27平方公尺,,(02)27180033,www.coolkids.com.tw,34,,110-112,,無,無,no
北市幼兒園證字第660-1號,北市社五字第8723883000號,1998/07/31,臺北市私立聖儒幼兒園,陳俊郎,臺北市,松山區,私立,[105]復興北路361巷24號1樓,1樓,163.27平方公尺,163.27平方公尺,,(02)27173888,www.coolkids.com.tw,33,,110-112,,無,無,no
北市幼兒園證字第657號,北市社五字第14432號,1997/03/31,臺北市私立友友幼兒園,葉桂蘭,臺北市,松山區,私立,[105]南京東路五段23巷6弄9號及11號1樓,1樓,202.69平方公尺,202.69平方公尺,,(02)27568845,,50,,無,,無,無,no
北市幼兒園證字第676-4號,北市社五字第09630168100號,2007/01/16,臺北市私立純青幼兒園,張琛惠,臺北市,松山區,私立,[105]光復北路190巷35號1樓,1樓,502.61平方公尺,502.61平方公尺,,(02)27171217,,95,,111-112,,無,無,no
北市幼兒園證字第678-1號,北市社五字第20998號,1997/04/29,臺北市私立寶仁幼兒園,陳雪莉,臺北市,松山區,私立,[105]光復北路230巷1號1樓,1樓,271.12平方公尺,228.29平方公尺,42.83平方公尺,(02)27150971,,55,"		",無,,無,有,no
北市幼兒園證字第682-2號,北市社五字第8827463400號,1999/11/22,臺北市私立健寶兒幼兒園,朱正英,臺北市,松山區,私立,[105]敦化北路222巷11之1、13號1樓,1,168.22平方公尺,168.22平方公尺,,(02)27123455,,48,,無,,無,無,no
北市幼兒園證字第681-1號,北市社五字第09430353300號,2005/01/31,臺北市私立耕心幼兒園,蘇碧珠,臺北市,松山區,私立,[105]南京東路四段53巷11弄2號1樓至2樓,1樓至2樓,198.13平方公尺,137.9平方公尺,60.23平方公尺,(02)25463743,,40,,無,,無,無,no
北市幼兒園證字第722號,北市教三字第35526號,1979/09/03,臺北市私立圓圓幼兒園,陳妙苑,臺北市,松山區,私立,[105]慶城街20號1樓,1樓,375平方公尺,250平方公尺,125平方公尺,(02)27121692,apple0511@so-net.net.tw,240,"		",無,,無,無,no
北市幼兒園證字第606-5號,北市社五字第28916號,1996/05/28,臺北市經國三民非營利幼兒園（委託財團法人經國管理暨健康學院辦理）,邱明源,臺北市,松山區,非營利,[105]民生東路5段163-1號2樓,2樓,"1,110.66平方公尺","1,110.66平方公尺",,(02)27564213,評鑑情形：,210,,無,,有，人數：40,無,no
北市幼兒園證字第798號,北市教前字第1103104483號,2022/02/01,臺北市民生非營利幼兒園（委託財團法人台北市中華基督教青年會辦理）,賴允亮,臺北市,松山區,非營利,[105]新東街30巷1號,1樓,898平方公尺,749平方公尺,149平方公尺,(02)27457737,評鑑情形：,106,,無,,無,無,no
北市幼兒園證字第299-2號,北市教幼字第09740513900號,1970/01/01,臺北市大安區龍安國民小學附設幼兒園,李淑芳,臺北市,大安區,公立,[106]新生南路三段33號1樓至3樓,1-3,"2,857平方公尺",945平方公尺,"1,912平方公尺",(02)23628493#20,www.laes.tp.edu.tw,196,,無,,無,無,no
北市幼兒園證字第300-3號,北市教幼字第09740513900號,1970/01/01,臺北市大安區建安國民小學附設幼兒園,楊智堅,臺北市,大安區,公立,[106]大安路二段99號,1樓,690平方公尺,390平方公尺,300平方公尺,(02)27077119#170,http://www.jnps.tp.edu,150,,無,,無,無,no
北市幼兒園證字第301-2號,北市教幼字第09740513900號,1996/08/01,臺北市大安區仁愛國民小學附設幼兒園,楊柳淳,臺北市,大安區,公立,[106]安和路一段60號1樓,1樓,901.37平方公尺,521.17平方公尺,380.2平方公尺,(02)27095010#509,https://www.japs.tp.edu.tw/files/13-1000-9441.php,120,,無,,無,無,no
北市幼兒園證字第348-2號,北市教幼字第09740513900號,1990/08/01,臺北市大安區古亭國民小學附設幼兒園,黃玉貞,臺北市,大安區,公立,[106]羅斯福路三段201號,1樓,"1,124.12平方公尺",678.17平方公尺,445.95平方公尺,(02)23639795#874,http://www.ktps.tp.edu.tw/,120,,無,,無,無,no
北市幼兒園證字第411-2號,北市教幼字第09740513900號,1990/08/01,臺北市大安區銘傳國民小學附設幼兒園,褚希雯,臺北市,大安區,公立,[106]羅斯褔路四段21號,1樓,"1,974.54平方公尺",382平方公尺,"1,591.96平方公尺",(02)23639815#20,http://tw.pre.urlifelinks.com/school/mhps-tp,60,,無,,無,無,no
北市幼兒園證40字第北市幼兒園證409-3號,北市教幼字第09740513900號,1987/08/01,臺北市大安區公館國民小學附設幼兒園,許進富,臺北市,大安區,公立,[106]基隆路四段41巷68弄2號1樓至2樓,1樓、2樓,939.26平方公尺,436.26平方公尺,503平方公尺,(02)27351734#270,http://wweb.gges.tp.edu.tw/index.php,90,,無,,無,無,no
北市幼兒園證字第355-4號,北市教幼字第09740513900號,1987/08/01,臺北市大安區大安國民小學附設幼兒園,連世驊,臺北市,大安區,公立,[106]臥龍街129號1至2樓,1-2,"5,195平方公尺","1,894平方公尺","2,608平方公尺",(02)27322332#871,http://www.taes.tp.edu.tw,210,,無,,無,無,no
北市幼兒園證字第298-2號,北市教幼字第09740513900號,1999/08/02,臺北市大安區新生國民小學附設幼兒園,陳智蕾,臺北市,大安區,公立,[106]新生南路二段36號,1樓,"3,766.6平方公尺","1,477.8平方公尺","2,288.8平方公尺",(02)23913122#250,http://stu.snes.tp.edu.tw/~s995244/02about.php,120,,無,,無,無,no
北市幼兒園證字第416-2號,北市教幼字第09740513900號,1985/08/01,臺北市大安區幸安國民小學附設幼兒園,陳順和,臺北市,大安區,公立,[106]仁愛路三段22號,1樓,"1,593平方公尺",830平方公尺,763平方公尺,(02)27074191#3600,http://www.haps.tp.edu.tw,196,,無,,無,無,no
北市幼兒園證字第417-2號,國字第330002號,1970/01/01,國立臺北教育大學附設實驗國民小學附設幼兒園,祝勤捷,臺北市,大安區,公立,[106]和平東路二段94號,3,"1,545平方公尺",898平方公尺,647平方公尺,(02)27356186#180,http://css000000251814.tw.class.uschoolnet.com/,120,,無,,無,無,no
北市幼兒園證字第325-3號,府人一字第26117號,1984/07/01,臺北市立大安幼兒園,張紹盈,臺北市,大安區,公立,[106]四維路198巷31弄11號,1樓、2樓,"1,003.74平方公尺","1,003.74平方公尺",,(02)27551211,http://www.dadn.tp.edu.tw,210,,無,,無,無,no
北市幼兒園證字第753號,北市教前字第10638074600號,2017/08/01,臺北市和平實驗國民小學附設幼兒園,黃志順,臺北市,大安區,公立,[106]敦南街76巷28號,1樓,"1,524.73平方公尺",399.16平方公尺,"1,125.57平方公尺",(02)27335900,,60,,無,,無,無,no
北市幼兒園證字第12.號,北市教三字第14952號,1984/04/16,臺北市私立愛英幼兒園,程玉鶯,臺北市,大安區,私立,[106]金山南路二段159巷3號,1,264平方公尺,198平方公尺,66平方公尺,(02)23219844,,60,"		",無,,無,無,no
北是幼兒園證字第110-4號,北市教三字第29521號,1971/11/03,財團法人天主教會台北教區附設臺北市私立信光幼兒園,洪山川,臺北市,大安區,私立,[106]通化街178號1、2、3樓,1樓、2樓、3樓,"1,491.57平方公尺",519.87平方公尺,971.7平方公尺,(02)27386770,http://hsinkuang.urb.com.tw/,210,,無,,無,無,no
北市幼兒園證字第31-2號,北市教三字第85242259號,1996/08/14,財團法人臺灣大學校園建設基金會附設臺北市私立幼兒園,,臺北市,大安區,私立,[106]基隆路四段144巷59弄12號1樓,1樓,"2,515.06平方公尺",740平方公尺,"1,775平方公尺",(02)33664428,http://ccms.ntu.edu.tw/~ntukids/,120,,無,,無,無,no
北市幼兒園證字第111-1號,北市教國字第10467號,1959/04/09,財團法人台北市基督教浸信會懷恩堂附設臺北市私立懷恩幼兒園,,臺北市,大安區,私立,[106]新生南路3段90號1樓,1樓,"2,554平方公尺","1,210平方公尺","1,344平方公尺",(02)23636593,http://www.hwaiyow.com.tw/,150,,無,,無,無,no
北市幼兒園證字第118號,北市社五字第8725838300號,1998/10/26,臺北市私立童年空間幼兒園,許芳瑛,臺北市,大安區,私立,[106]信義路四段265巷20弄18號1樓,1樓,104.12平方公尺,104.12平方公尺,,(02)27840326#14,www.playspace.com.tw,24,,無,,無,無,no
北市幼兒園證字第223-1號,北市教幼字第09430766300號,2005/02/03,臺北市私立陽光寶貝幼兒園,劉仁生,臺北市,大安區,私立,[106]新生南路1段133巷9號1、2樓,2,526.14平方公尺,417.63平方公尺,108.51平方公尺,(02)27038699,www.sunnykidsedu.com.tw,90,,無,,無,無,no
北市幼兒園證字第146號,北市教三字第65423號,1970/01/01,財團法人臺北市私立蒙特梭利幼兒園,,臺北市,大安區,私立,[106]新生南路1段103巷27號1樓、2樓,3,692.89平方公尺,507.77平方公尺,185.12平方公尺,(02)27529503#20,www.montessori.org.tw,150,"		",無,,無,無,no
北市幼兒園證字第87號,北市社五(立)字第987號,2002/02/04,臺北市私立格林菲爾幼兒園,林美鈴,臺北市,大安區,私立,[106]安和路二段181巷2、4、6號1樓及4號2樓之1、2樓之2與189巷5號1樓,1樓、2樓,636.11平方公尺,636.11平方公尺,,(02)87329191,www.greenfieldschool.com.tw,152,"		",無,,有，人數：20,無,no
北市幼兒園證字第119.號,北市社婦幼(立)字第475-1號,1996/08/08,臺北市私立童馨幼兒園,廖振發,臺北市,大安區,私立,[106]樂業街182號2樓及184號2樓,2樓,210.26平方公尺,210.26平方公尺,,(02)27320003,www.townkids.woby.com.tw,50,,110-112,,無,無,no
北市幼兒園證字第120號,北市社婦幼字第10048491700號,2011/12/27,臺北市私立娃娃家蒙特梭利幼兒園,洪士傑,臺北市,大安區,私立,[106]信義路四段61號1樓,1樓,245.33平方公尺,245.33平方公尺,,(02)27009515,http://babyshome.52school.com.tw,58,,無,,無,無,no
北市幼兒園證字第133號,北市社婦幼字第10047007600號,2011/12/09,臺北市私立橘子樹幼兒園,王蔚庭,臺北市,大安區,私立,[106]瑞安街208巷2號及4號1樓,1樓,183.25平方公尺,183.25平方公尺,,(02)27087011,,40,,110-112,,無,無,no
北市幼兒園證字第147號,北市社五字第8923702000號,1996/02/26,臺北市私立勁寶兒幼兒園,儲瑄,臺北市,大安區,私立,[106]復興南路一段92之8號1樓及76號2樓之3,1樓、2樓,245.25平方公尺,245.25平方公尺,,(02)27111077,,51,"		",無,,無,無,no
北市幼兒園證字第148號,北市社五字第09231263100號,2003/03/03,臺北市私立信宜幼兒園,劉月秋,臺北市,大安區,私立,[106]安和路一段102巷17號1樓,1樓,145.31平方公尺,145.31平方公尺,,(02)27099157,http://shin-yi.blogkids.net/,35,,無,,無,無,no
北市幼兒園證字第611-1號,北市社五字第49851號,1993/11/09,臺北市私立幼苗幼兒園,吳正芬,臺北市,大安區,私立,[106]安和路一段127巷13號、15、19號1樓,1樓,268.9平方公尺,268.9平方公尺,,(02)27000178,www.bunny.com.tw,66,,無,,無,有,no
北市幼兒園證字第221號,北市社五字第09846378000號,2003/02/12,臺北市私立邦尼幼兒園,高咏瑞,臺北市,大安區,私立,[106]和平東路一段248巷18號1樓及雲和街111號1樓,1樓、1樓,111.18平方公尺,111.18平方公尺,,(02)23685253,http://album.blog.yam.com/bunny4q,28,,無,,無,無,no
北市幼兒園證字第252號,北市社婦幼字第09942546900號,1994/07/27,臺北市私立心聲幼兒園,唐吉民,臺北市,大安區,私立,[106]新生南路三段22巷14號1樓,1樓,111.21平方公尺,111.21平方公尺,,(02)23634169,http://www.medu.com.tw,25,,無,,無,無,no
北市幼兒園證字第2542號,北市社婦幼字第09947018300號,2008/01/04,臺北市私立真心蒙特梭利幼兒園,李直芸,臺北市,大安區,私立,[106]安和路1段112巷20號1樓,1樓,114.06平方公尺,114.06平方公尺,,(02)27050319,,28,,無,,無,無,no
北市幼兒園證字第257-1號,北市社五字第09238478200號,2003/08/13,臺北市私立巧琪幼兒園,許書珊,臺北市,大安區,私立,[106]信義路四段265巷31弄26號1樓,1樓,132.17平方公尺,132.17平方公尺,,(02)27068376,dollymom2021@gmail.com,28,,無,,無,無,no
北市幼兒園證字第258-1號,北市婦幼字第09846672200號,1997/08/26,臺北市私立長青幼兒園,陳貞如,臺北市,大安區,私立,[106]基隆路二段232號2樓,,,,,(02)27327056,,65,,無,,無,無,no
北市幼兒園證字第259-1號,北市社婦幼字第10042048100號,1997/01/03,臺北市私立卡朵蒙特梭利幼兒園,楊菁菁,臺北市,大安區,私立,[106]四維路192巷12號1樓,1樓,141.62平方公尺,141.62平方公尺,,(02)27084028,http://www.27084028.woby.tw/,30,,無,,無,無,no
北市幼兒園證字第3052號,北市社五字第09232038600號,2003/03/26,臺北市私立何嘉仁延吉幼兒園,張丹鳳,臺北市,大安區,私立,[106]延吉街250號2樓,2樓,"1,515.22平方公尺","1,515.22平方公尺",,(02)27086092,,346,"		",無,,有，人數：13,無,no
北市幼兒園證字第327-2號,北市社五字第09536510400號,2006/07/13,臺北市私立新生寶貝幼兒園,朱麗妙,臺北市,大安區,私立,[106]信義路2段230號2樓,2樓,890.9平方公尺,890.9平方公尺,,(02)23959817,,220,"		",無,,無,有,no
北市幼兒園證字第470-2號,北市社婦幼字第09943678000號,1993/12/13,臺北市私立上學趣蒙特梭利幼兒園,吳瑞華,臺北市,大安區,私立,[106]忠孝東路3段251巷9弄,1樓,149.48平方公尺,117.1平方公尺,32.38平方公尺,(02)87739963,,30,,無,,無,無,no
北市幼兒園證字第136號,北市教三字第35438號,2001/09/27,臺北市私立仁和幼兒園,張淑貞,臺北市,大安區,私立,[106]忠孝東路三段251巷9弄8號,1樓,324平方公尺,219平方公尺,105平方公尺,(02)27111787,http://jennylin104@gmail.com,60,,無,,無,有,no
北市幼兒園證字第472-4號,北市教三字第10543號,1958/08/01,財團法人中華基督教衛理公會附設臺北市私立衛理幼兒園,周劭,臺北市,大安區,私立,[106]新生南路一段113號1樓及117號1樓,1樓,"1,251.18平方公尺",760.82平方公尺,490.36平方公尺,(02)27713679#777,wesley.topschool.com.tw,90,,無,,無,無,no
北市幼兒園證字第224-1號,北市教三字第41955號,1978/09/22,臺北市私立育樂幼兒園,馬婷莉,臺北市,大安區,私立,[106]和平東路三段308巷40號1樓,1樓,157.7平方公尺,85.9平方公尺,71.8平方公尺,(02)27355304,,24,,110-112,,無,有,no
幼兒園證字第199-3號,北市教國字第24840號,1957/09/07,財團法人臺北市私立立人國際國民中小學附設臺北市私立幼兒園,,臺北市,大安區,私立,[106]安和路二段99號,1樓,"1,297平方公尺",880平方公尺,417平方公尺,(02)27361388#518,http：//www.ljjhps.tp.edu.tw,240,,無,,無,有,no
北市幼兒園證字第228.號,北市教三字第5416號,1985/02/14,臺北市私立佳安幼兒園,楊心鈴,臺北市,大安區,私立,[106]樂業街131、133號1樓,1樓,391.36平方公尺,359.96平方公尺,31.4平方公尺,(02)27332971,,60,,110-112,,無,無,no
北市幼兒園證字第225-1號,北市教三字第7764號,1984/03/06,臺北市私立信望愛幼兒園,潘黃浩,臺北市,大安區,私立,[106]敦化南路二段172巷3號1樓,1樓,559.83平方公尺,129.02平方公尺,430.81平方公尺,(02)27330444,fhl.woby.com.tw,30,"		",無,,無,無,no
北市幼兒園證字第137號,北市教三字第69083號,1970/01/01,臺北市私立四維幼兒園,陳冠妘,臺北市,大安區,私立,[106]和平東路三段1巷25號,1樓,381.93平方公尺,245.8平方公尺,136.1平方公尺,(02)27073718,http://sweet.blogkids.net,120,,無,,無,無,no
北市幼兒園證字第155號,北市教國字第58633號,1963/12/10,臺北市私立寶血幼兒園,孫柔遠,臺北市,大安區,私立,[106]泰順街60巷18弄8號1樓、2樓及13號1樓,1、2樓,"1,319平方公尺",924.7平方公尺,394.3平方公尺,(02)23631896,http://pbk.topschool.com.tw/,210,,無,,無,無,no
北市幼兒園證字字第145-2號,北市教三字第10184號,1967/08/05,財團法人台灣聖公會附設臺北市私立聖約翰幼兒園,財團法人台灣聖公會,臺北市,大安區,私立,[106]復興南路二段280號,1樓、2樓,"1,188平方公尺",752.4平方公尺,435.6平方公尺,(02)27327334,http://stjohn-kids.topschool.com.tw/,90,,無,,無,無,no
北市幼兒園證字第498-1號,北市教三字第19968號,1970/06/09,財團法人天主教會台北教區附設臺北市私立曉星幼兒園,,臺北市,大安區,私立,[106]延吉街254號1樓,1樓,791.45平方公尺,305.14平方公尺,486.31平方公尺,(02)27033211,http://xiaoxing.eyp.com.tw,90,,無,,無,無,no
北市幼兒園證字第497-1號,北市教四字第09330693900號,2004/08/03,財團法人臺北市私立金甌女子高級中學附設臺北市私立幼兒園,,臺北市,大安區,私立,[106]杭州南路二段1號1樓,1樓、1,477.9平方公尺,259.9平方公尺,218平方公尺,(02)33931683,kids@cogsh.tp.edu.tw,90,,110-112,,無,無,no
北市幼兒園證字第213號,北市教三字第15728號,1970/07/01,臺北市私立惠真幼兒園,童俊翔,臺北市,大安區,私立,[106]通化街143巷31號1樓至2樓,1樓、2樓,507.06平方公尺,226.12平方公尺,280.94平方公尺,(02)27383431,,120,,110-112,,無,有,no
北市幼兒園證字第499-2號,北市教國字第00518號,1981/07/04,財團法人臺北市私立復興實驗高級中學附設臺北市私立幼兒園,吳志弘,臺北市,大安區,私立,[106]敦化南路一段262號1樓,1樓,"1,972平方公尺",964平方公尺,"1,008平方公尺",(02)27715859#131,http://www.fhjh.tp.edu.tw/,300,,無,,無,有,no
北市幼兒園證字第144-3號,北市教三字第29065號,1991/05/29,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,,臺北市,大安區,私立,[106]辛亥路一段113號1樓,1樓,692平方公尺,392平方公尺,300平方公尺,(02)23630450#600,http://163.21.29.129/kidwww/index.htm,90,,無,,無,有,no
北市幼兒園證字第471號,北市社五字第09233984000號,2003/05/23,臺北市私立菁英幼兒園,彭玉嬌,臺北市,大安區,私立,[106]新生南路一段119巷15號1樓,1樓,150.76平方公尺,150.76平方公尺,,(02)27718292,www.jingingkindergarten.com.tw,30,"		",無,,無,無,no
北市幼兒園證字第437-1號,北市社婦幼字第09844981800號,2009/11/24,臺北市私立上群蒙特梭利幼兒園,邱瓊儀,臺北市,大安區,私立,[106]仁愛路3段123巷5號及3弄1號1樓,1樓,204.12平方公尺,204.12平方公尺,,(02)87719739,http://www.scm-children.com.tw/,50,,無,,無,無,no
北市幼兒園證字第474-1號,北市社婦幼字第09937367000號,2010/06/11,臺北市私立安和寶貝幼兒園,歐宸緁,臺北市,大安區,私立,[106]安和路一段78巷1、1之1號及1號共用部分,1樓,159.63平方公尺,159.63平方公尺,,(02)27029668,,38,,無,,無,無,no
北市幼兒園證字第475號,北市社五字第8625048001號,1997/10/01,臺北市私立巧而園幼兒園,曾含香,臺北市,大安區,私立,[106]樂利路45巷6號第1、2層,1樓、2樓,215.62平方公尺,215.62平方公尺,,(02)27362869,http://www.childland.com.tw/,52,,無,,無,有,no
北市幼兒園證字第476-1號,北市社五字第9028927900號,2001/12/19,臺北市私立小天心幼兒園,謝雅芳,臺北市,大安區,私立,[106]潮州街57號1樓,1樓,136.73平方公尺,136.73平方公尺,,(02)23568960,,25,,110-112,,無,無,no
北市幼兒園證字第485號,北市社五字第09340434300號,2004/11/22,臺北市私立桔子蒙特梭利幼兒園,郭香蘭,臺北市,大安區,私立,[106]仁愛路三段51巷8號1樓,1樓,111.35平方公尺,111.35平方公尺,,(02)27790069,,26,,110-112,,無,無,no
北市幼兒園證字第530號,北市社五字第09340074200號,1970/01/01,臺北市私立人安幼兒園,范芳君,臺北市,大安區,私立,[106]四維路154巷19號1樓,1樓,126.04平方公尺,126.04平方公尺,,(02)27041113,,24,,無,,無,有,no
北市幼兒園證字第554號,北市社婦幼字第10131797800號,2012/02/24,臺北市私立蔚思幼兒園,魏瑞伯,臺北市,大安區,私立,[106]安和路二段217巷22、24、26號1、2樓,1-2樓,370.14平方公尺,198平方公尺,172.14平方公尺,(02)27350269,,40,"		",無,,無,無,no
北市幼兒園證字第564號,北市社五字第09230601600號,2003/02/17,臺北市私立磊心信義幼兒園,黃建英,臺北市,大安區,私立,[106]四維路76巷17號1樓,1樓,114.49平方公尺,114.49平方公尺,,(02)27014947,,28,,無,,無,無,no
北市幼兒園證字第567號,北市社婦幼字第09937726400號,2010/06/23,臺北市私立長青蒙特梭利幼兒園,劉阿珠,臺北市,大安區,私立,[106]基隆路二段232號3樓,3樓,302.85平方公尺,302.85平方公尺,,(02)27327056,,65,"		",無,,無,無,no
北市教前字第10632047900號,北市社五字第14672號,1994/04/08,臺北市私立爾雅幼兒園,嚴雅筑,臺北市,大安區,私立,[106]大安路二段160巷20號1樓,1樓,107平方公尺,107平方公尺,,(02)27022953,,24,,無,,無,有,no
北市幼兒園證字第586號,北市社婦幼字第10131797900號,2012/02/15,臺北市私立及愛菁英幼兒園,劉淑玲,臺北市,大安區,私立,[106]辛亥路一段79號2樓之1,2樓,149.44平方公尺,149.44平方公尺,,(02)23683686,,32,,無,,有，人數：12,無,no
北市幼兒園證字第585號,北市社婦幼字第10043795900號,2011/10/11,臺北市私立三愛幼兒園,劉淑玲,臺北市,大安區,私立,[106]溫州街48巷15號1樓,1樓,143.91平方公尺,143.91平方公尺,,(02)23680388,,30,,無,,無,無,no
北市幼兒園證字第516.號,北市教三字第29481號,2001/09/27,臺北市私立光目華德福幼兒園,邱麗玉,臺北市,大安區,私立,[106]延吉街241巷2弄11號1、2樓,1樓、2樓,787.5平方公尺,492.5平方公尺,295平方公尺,(02)23253638,http://waldorftaipei.org/,90,,無,,無,無,no
北市幼兒園證字第622-2號,北市社五字第29600號,1994/06/24,臺北市私立禾心蒙特梭利幼兒園,黃建英,臺北市,大安區,私立,[106]安和路一段135巷16號1樓,1樓,108.52平方公尺,108.52平方公尺,,(02)27014947,,25,,無,,無,無,no
北市幼兒園證字第561號,北市教三字第61066號,1983/01/18,臺北市私立華菂幼兒園,江聿,臺北市,大安區,私立,[106]安和路二段217巷30、32號1樓,1樓,543.88平方公尺,182平方公尺,361.88平方公尺,(02)27350267,http://www.dalson.com.tw,90,"		",無,,無,無,no
北市幼兒園證字第621號,北市社五字第8923362500號,2000/05/26,臺北市私立上愛幼兒園,劉淑玲,臺北市,大安區,私立,[106]溫州街52巷14號1樓,1樓、第一層,95.8平方公尺,95.8平方公尺,,(02)23629886,,23,,無,,無,無,no
北市幼兒園證字第620號,北市社五字第09339244700號,2004/10/26,臺北市私立格登幼兒園,潘仁成,臺北市,大安區,私立,[106]仁愛路三段26之1號1樓、26之2號1樓及26號2樓之1,2,274.89平方公尺,274.89平方公尺,,(02)27548168,,64,"		",無,,無,無,no
幼兒園證字第616-2號,北市社五字第42705號,1996/08/05,臺北市私立經緯幼兒園,李清波,臺北市,大安區,私立,[106]復興南路二段160巷16號1樓,1樓,138.13平方公尺,138.13平方公尺,,(02)27045180,,31,,110-112,,無,無,no
北市幼兒園證字第662號,北市社四字第13271號,1992/04/10,臺北市私立貓熊幼兒園,蘇啟祥,臺北市,大安區,私立,[106]建國南路二段79巷33號1樓及69巷26號1樓、2樓、2樓之1及28號2樓,1至2樓,758.59平方公尺,576.59平方公尺,182平方公尺,(02)27048016#22,http://www.pandaschool.com.tw/,180,,無,,無,有,no
北市幼兒園證字第629.號,北市社五字第8823887400號,1999/07/09,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,郭耀珠,臺北市,大安區,私立,[106]新生南路二段32號1樓(南新樓1樓),,,,,(02)33931799#591,,40,,110-112,,無,無,no
北市幼兒園證字第641-3號,北市社婦幼字第09934282700號,2010/04/08,臺北市私立家森幼兒園,羅巧婷,臺北市,大安區,私立,[106]羅斯福路二段101巷19號1樓,1樓,145.66平方公尺,116.67平方公尺,28.99平方公尺,(02)23643218,https://j-casa.format.com/,28,,無,,無,無,no
北市幼兒園證字第628號,北市社五字第09442396000號,2005/12/26,財團法人中國文化大學附設臺北市私立文化幼兒園,,臺北市,大安區,私立,[106]瑞安街256巷18號及20號1樓,1樓,261.34平方公尺,261.34平方公尺,,(02)27085583,http://kids.sce.pccu.edu.tw,56,,無,,有，人數：15,無,no
北市幼兒園證字第652號,北市社婦幼字第09731211000號,2008/02/21,臺北市私立巧可麗國際幼兒園,林晏仲,臺北市,大安區,私立,[106]泰順街45號2樓,2樓,514.73平方公尺,514.73平方公尺,,(02)33653322,http://www.chocolates.com.tw,114,"		",無,,無,無,no
北市幼兒園證字第469-2號,北市社婦幼字第10047527700號,2011/12/19,臺北市私立亞瑟王皇家幼兒園,張愛心,臺北市,大安區,私立,[106]潮州街108號2樓,2樓,162.21平方公尺,162.21平方公尺,,(02)23584018,,39,,無,,有，人數：17,有,no
北市幼兒園證字第665號,北市社五字第8923578800號,2000/06/05,臺北市私立敦歆幼兒園,施秀珍,臺北市,大安區,私立,[106]忠孝東路三段217巷2弄8號1樓,,,,,(02)27761626,http://dc2468.myweb.hinet.net/,38,,111-112,,無,無,no
北市幼兒園證字第664號,北市社五字第00731號,1997/01/10,臺北市私立大成幼兒園,王淑娟,臺北市,大安區,私立,[106]雲和街8號1樓,1樓,126.96平方公尺,126.96平方公尺,,(02)23697443,,28,,110-112,,無,無,no
北市幼兒園證字第663號,北市社五字第54258號,1995/10/19,臺北市私立丘山幼兒園,李雲海,臺北市,大安區,私立,[106]忠孝東路三段10巷8號1樓,1樓、1,106.93平方公尺,106.93平方公尺,,(02)27711031,,25,,無,,無,無,no
北市幼兒園證字第697-1號,北市社五字第09134066300號,2002/05/31,臺北市私立蔚景幼兒園,魏瑞伯,臺北市,大安區,私立,"[106]復興南路1段313巷6號1,2樓",1樓、2樓,236.16平方公尺,236.16平方公尺,,(02)27042496,http://tw.myblog.yahoo.com/lionking27042496tw,48,,無,,無,無,no
