title,city,town,type,address,tel,url,count_approved,pre_public,is_free5,is_after,penalty,has_slip
彰化縣員林市立幼兒園東北分班,彰化縣,員林市,公立,[510]山腳路六段47巷20號,(04)8362040,,30,無,(110),無,無,yes
彰化縣員林市青山國民小學附設幼兒園,彰化縣,員林市,公立,[510]泉洲巷3號,(04)8310401#703,https://chcses7.blogspot.tw/,30,無,(110),無,無,yes
彰化縣私立艾奇德幼兒園,彰化縣,員林市,私立,[510]成功東路101號,(04)8368858,,131,無,(110),無,無,yes
彰化縣私立名人幼兒園,彰化縣,員林市,私立,[510]永興街181號,(04)8347917,,180,110-112,(110),無,無,yes
彰化縣私立一勤幼兒園,彰化縣,員林市,私立,[510]莒光路457巷3弄14、16號,(04)8318517,http://tw.myblog.yahoo.com/jw!11WzbkCeGU_WPQ4..aIftcE-,35,110-112,(110),無,無,yes
彰化縣私立大員林合家歡幼兒園,彰化縣,員林市,私立,[510]園林大街49號,(04)8344689,hhh344689@yahoo.com.tw,40,無,(110),無,無,yes
彰化縣私立九個果子幼兒園,彰化縣,員林市,私立,[510]林森路338號,(04)8398899,,170,無,(110),有,無,yes
彰化縣私立陽明幼兒園,彰化縣,員林市,私立,[510]員水路ㄧ段395號、397號,(04)8355542,無,50,無,(110),有,有,yes
彰化縣私立愛丁堡幼兒園,彰化縣,員林市,私立,[510]浮圳路二段189號,(04)8368999,https://www.facebook.com/edinburgh168/?ref=bookmarks,360,110-112,(110),無,無,yes
彰化縣私立迪士尼莒光幼兒園,彰化縣,員林市,私立,[510]至善街115號,(04)8398888,http://disney-kids.woby.com.tw,300,110-112,(110),無,有,yes
彰化縣私立員林諾貝爾幼兒園,彰化縣,員林市,私立,[510]中正路240巷51號,(04)8324727,http://tw.myblog.yahoo.com/nobel-kindergarten,60,無,(110),無,無,yes
彰化縣私立喜巧兒幼兒園,彰化縣,員林市,私立,[510]成功東路61號,(04)8319178,http:www.smart-castle.com.tw,100,110-112,(110),無,無,yes
彰化縣私立種籽蒙特梭利幼兒園,彰化縣,員林市,私立,[510]大仁街55號,(04)8318805,www.wretch.cc/blog/montessori,90,無,(110),無,無,yes
彰化縣私立育光幼兒園,彰化縣,員林市,私立,[510]員水路二段421巷50號,(04)8342033,http://www.ykce.com.tw/,220,無,(110),無,無,yes
彰化縣私立惠泉幼兒園,彰化縣,員林市,私立,[510]南平一街75號,(04)8350220,http://www.ykce.com.tw/,220,無,(110),無,無,yes
彰化縣私立大衛營幼兒園,彰化縣,員林市,私立,[510]忠孝街169號,(04)8383852,cdes.ieschool.com.tw,180,無,(110),無,無,yes
彰化縣私立經典幼兒園,彰化縣,員林市,私立,[510]大仁南街122號,(04)8358855,http://www.ykce.com.tw/,370,無,(110),無,無,yes
彰化縣私立慈愛幼兒園,彰化縣,員林市,私立,[510]和平街20之1號,(04)8320519,,80,110-112,(110),無,無,yes
彰化縣私立杜威幼兒園,彰化縣,員林市,私立,[510]至平街11號,(04)8385656,,120,110-112,(110),無,無,yes
彰化縣私立迪士尼幼兒園,彰化縣,員林市,私立,[510]忠孝街257號,(04)8328882,http://disney-kids.woby.com.tw/,240,110-112,(110),無,有,yes
彰化縣私立微笑幼兒園,彰化縣,員林市,私立,[510]員水路一段451、453號,(04)8316111,,90,無,(110),有,無,yes
彰化縣私立愛婗幼兒園,彰化縣,員林市,私立,[510]和平東街34號,(04)8351914,,20,110-112,(110),無,無,yes
彰化縣私立樂育幼兒園,彰化縣,員林市,私立,[510]建國路173號,(04)8321105,,187,110-112,(110),無,無,yes
彰化縣私立勁寶兒東興幼兒園,彰化縣,員林市,私立,[510]南潭路69巷6弄8號,(04)8390687,,41,無,(110),無,無,yes
彰化縣私立弘明幼兒園,彰化縣,員林市,私立,[510]成功東路300號,(04)8367297,http://tw.myblog.yahoo.com/yuanlin-holdmean/,70,無,(110),無,無,yes
彰化縣私立員林保進幼兒園,彰化縣,員林市,私立,[510]育英路647號,(04)8393580,http://blog.xuite.net/bowjinn.3580,106,110-112,(110),無,無,yes
彰化縣私立福瑞斯特國際藝術幼兒園,彰化縣,員林市,私立,[510]員林大道三段106號,(04)8358775,https://zh-tw.facebook.com/forestry001/,263,110-112,(110),無,無,yes
彰化縣私立四季熊幼兒園,彰化縣,員林市,私立,[510]復興五街116號,(04)8339996,fsb20181010@gmail.com,218,110-112,(110),無,無,yes
彰化縣私立同心幼兒園,彰化縣,員林市,私立,[510]員林大道六段298號,(04)8395511,,80,110-112,(110),無,有,yes
國立員林高級家事商業職業學校員工子女非營利幼兒園,彰化縣,員林市,非營利,[510]萬年路一段245號,(04)8334613,www.ylhcvs.chc.edu.tw/kid/htm,400,無,(110),無,無,yes
彰化縣育英非營利幼兒園（委託社團法人彰化縣全方位教育協會辦理）,彰化縣,員林市,非營利,[510]光明街31號,(04)8367252,,106,無,(110),無,無,yes
彰化縣明倫非營利幼兒園（委託社團法人彰化縣親職福利服務協會辦理）,彰化縣,員林市,非營利,[510]明倫路2-1號,(04)8361581,https://www.facebook.com/minglunnpp/,90,無,無,無,無,yes
彰化縣社頭鄉崙雅國民小學附設幼兒園,彰化縣,社頭鄉,公立,[511]員集路一段615號,(04)8710945#720,http://www.lyps.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣社頭鄉社頭國民小學附設幼兒園,彰化縣,社頭鄉,公立,[511]社斗路一段258號,(04)8732039#18,http://www.stps.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣社頭鄉橋頭國民小學附設幼兒園,彰化縣,社頭鄉,公立,[511]員集路三段528號,(04)8731265#21,http://www.ctps.chc.edu.tw,30,無,(110),無,無,yes
彰化縣社頭鄉立幼兒園,彰化縣,社頭鄉,公立,[511]山腳路一段466巷190號,(04)8724921,http://tw.myblog.yahoo.com/st8738520-8724921,315,無,(110),無,無,yes
彰化縣社頭鄉立幼兒園協和分班,彰化縣,社頭鄉,公立,[511]山腳路四段252巷27號,(04)8739129,http://tw.myblog.yahoo.com/st8738520-8724921,40,無,(110),無,無,yes
國立彰化特殊教育學校幼兒部,彰化縣,社頭鄉,公立,[511]中山路1段306號,(04)8727303,,0,無,無,無,無,yes
彰化縣私立小學儒品格幼兒園,彰化縣,社頭鄉,私立,[511]民生路512號,(04)8736622,,78,110-112,(110),無,有,yes
彰化縣私立大自然幼兒園,彰化縣,社頭鄉,私立,[511]民生路396號,(04)8720937,http://bn8720937.myweb.hinet.net,120,無,(110),無,無,yes
彰化縣私立社頭小太陽幼兒園,彰化縣,社頭鄉,私立,[511]社石路760巷25弄26號,(04)8723146,http://sun.topschool.com.tw,120,110-112,(110),無,無,yes
彰化縣私立精英幼兒園,彰化縣,社頭鄉,私立,[511]中山路一段636號,(04)8711815,http://www.bowjinn.1815.com.tw,162,110-112,(110),無,無,yes
彰化縣私立資優幼兒園,彰化縣,社頭鄉,私立,[511]民權路105號、9鄰民權路111巷7號,(04)8738735,http://eschool.ylkc.com.tw/profile.asp?sID=1453&sItem=999,197,無,(110),有,無,yes
彰化縣永靖鄉永靖國民小學附設幼兒園,彰化縣,永靖鄉,公立,[512]中山路二段65號,(04)8221812#706,http://www.yces.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣永靖鄉立幼兒園,彰化縣,永靖鄉,公立,[512]永社路267號,(04)8238746,,220,無,(110),無,無,yes
彰化縣私立寶寶幼兒園,彰化縣,永靖鄉,私立,[512]永西路29號,(04)8223401,tw.myblog.yahoo.com/chiang_limin,120,無,(110),無,無,yes
彰化縣私立永靖安琪爾幼兒園,彰化縣,永靖鄉,私立,[512]永興路二段159之4號,(04)8239493,,48,110-112,(110),有,無,yes
彰化縣私立東森幼兒園,彰化縣,永靖鄉,私立,[512]永坡路202號,(04)8222292,https://www.facebook.com/dongson512,180,110-112,(110),有,無,yes
彰化縣私立望達福幼兒園,彰化縣,永靖鄉,私立,[512]西門路206號,(04)8224236,http//wonderful.woby.com.tw,172,110-112,(110),無,有,yes
彰化縣私立溫徹斯特幼兒園,彰化縣,永靖鄉,私立,[512]瑚璉路167巷10號,(04)8243355,http://kids.ettoday.com/index.php?kd=ETY104,147,110-112,(110),無,有,yes
彰化縣私立寶貝幼兒園,彰化縣,永靖鄉,私立,[512]瑚璉路140巷26號,(04)8239161,http://baby.kindergarten.org.tw,140,110-112,(110),無,無,yes
彰化縣私立強森永靖幼兒園,彰化縣,永靖鄉,私立,[512]永寧街46巷20號,(04)8220957,http://無,133,110-112,(110),無,無,yes
彰化縣福德非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,彰化縣,永靖鄉,非營利,[512]福德巷36號,(04)8239800,,60,無,(110),無,無,yes
彰化縣永興非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,彰化縣,永靖鄉,非營利,[512]永興路二段32號,(04)8239338,,60,無,無,無,無,yes
彰化縣埔心鄉立幼兒園,彰化縣,埔心鄉,公立,[513]太平路336號,(04)8242191,https://zh-tw.facebook.com/埔心鄉立幼兒園-144471902263973/,400,無,(110),無,無,yes
彰化縣私立永安幼兒園,彰化縣,埔心鄉,私立,[513]信義路123號,(04)8294776,,60,110-112,(110),無,有,yes
彰化縣私立小牛津幼兒園,彰化縣,埔心鄉,私立,[513]中正路一段380巷37號,(04)8280640,,72,110-112,(110),無,無,yes
彰化縣私立天晴幼兒園,彰化縣,埔心鄉,私立,[513]員鹿路四段269巷108號,(04)8296778,,106,110-112,(110),無,無,yes
彰化縣梧鳳非營利幼兒園（委託財團法人亞洲大學辦理）,彰化縣,埔心鄉,非營利,[513]大溪路三段175號,(04)8284291,,90,無,(110),無,無,yes
彰化縣溪湖鎮湖東國民小學附設幼兒園,彰化縣,溪湖鎮,公立,[514]大溪路二段423號,(04)8852062#21,,30,無,(110),無,無,yes
彰化縣溪湖鎮溪湖國民小學附設幼兒園,彰化縣,溪湖鎮,公立,[514]二溪路一段35號,(04)8853126#235,http://www.shps.chc.edu.tw/,60,無,(110),無,無,yes
彰化縣溪湖鎮湖北國民小學附設幼兒園,彰化縣,溪湖鎮,公立,[514]地政路201號,(04)8827530,http://tw.class.urlifelinks.com/class/?csid=css000000122201,30,無,(110),無,無,yes
彰化縣溪湖鎮立幼兒園,彰化縣,溪湖鎮,公立,[514]湳底路16之30號,(04)8817180#12,,300,無,(110),無,無,yes
彰化縣溪湖鎮立幼兒園田中分班,彰化縣,溪湖鎮,公立,[514]二溪路田中巷216號,(04)8852121#220,,30,無,(110),無,無,yes
彰化縣溪湖鎮立幼兒園湳底分班,彰化縣,溪湖鎮,公立,[514]湳底路57之15號,(04)8852121#220,,45,無,(110),無,無,yes
彰化縣溪湖鎮立幼兒園大庭分班,彰化縣,溪湖鎮,公立,[514]崙子腳路35之1號,(04)8852121#220,http://tw.myblog.yahoo.com/st8738520-8724921,40,無,(110),無,無,yes
彰化縣私立成功幼兒園,彰化縣,溪湖鎮,私立,[514]培英三街32號,(04)8810222,http://222.woby.com.tw,90,無,(110),無,有,yes
彰化縣私立安迪生幼兒園,彰化縣,溪湖鎮,私立,[514]平等街45號,(04)8826112,,120,110-112,(110),無,無,yes
彰化縣私立名晟幼兒園,彰化縣,溪湖鎮,私立,[514]大溪路ㄧ段815巷405號,(04)8817709,http：//tw.myblog.yhoo.com/keke8817709,50,110-112,(110),無,無,yes
彰化縣私立彩虹屋幼兒園,彰化縣,溪湖鎮,私立,[514]大公路237號,(04)8826839,,150,110-112,(110),無,無,yes
彰化縣私立西門幼兒園,彰化縣,溪湖鎮,私立,[514]大公路16號,(04)8853556,http://www.simenkid.com,90,無,(110),無,無,yes
彰化縣私立鉅陽幼兒園,彰化縣,溪湖鎮,私立,[514]福地一街8號,(04)8825557,www.abc-juyang.org.tw/,60,無,(110),無,無,yes
彰化縣私立溪湖保進幼兒園,彰化縣,溪湖鎮,私立,[514]福德路48號,(04)8612900,http://blog.xuite.net/bowjinn.2900/news,140,110-112,(110),無,有,yes
彰化縣私立教育家幼兒園,彰化縣,溪湖鎮,私立,[514]青雅路181巷68號,(04)8816911,,140,無,(110),無,無,yes
彰化縣私立空間幼兒園,彰化縣,溪湖鎮,私立,[514]富德街136號,(04)8852345,http://space.topschool.com.tw/,124,無,(110),無,有,yes
彰化縣私立天民幼兒園,彰化縣,溪湖鎮,私立,[514]員鹿路三段279號,(04)8851853,,140,無,(110),無,無,yes
彰化縣私立綠太陽幼兒園,彰化縣,溪湖鎮,私立,[514]行政街119巷31號,(04)8811778,,80,110-112,(110),無,無,yes
彰化縣私立志安幼兒園,彰化縣,溪湖鎮,私立,[514]頂新街11號,(04)8856806,http://jyh-an.topschool.com.tw,120,無,(110),無,無,yes
彰化縣私立昕鉅陽幼兒園,彰化縣,溪湖鎮,私立,[514]大溪路一段815巷368號,(04)8816920,,196,無,(110),無,有,yes
彰化縣湖南非營利幼兒園（委託社團法人彰化縣劍橋社會關懷協會辦理）,彰化縣,溪湖鎮,非營利,[514]彰水路二段725號,(04)8855673,彰化縣溪湖鎮大竹里彰水路二段725號,90,無,(110),無,無,yes
彰化縣大村鄉立幼兒園,彰化縣,大村鄉,公立,[515]中正東路98巷2號,(04)8531799,,60,無,(110),無,無,yes
彰化縣大村鄉立幼兒園大村分班,彰化縣,大村鄉,公立,[515]中正西路381號,(04)8529788,,60,無,(110),無,無,yes
彰化縣大村鄉立幼兒園大村一分班,彰化縣,大村鄉,公立,[515]茄苳路一段203號,(04)8534819,,30,無,(110),無,無,yes
彰化縣大村鄉立幼兒園加錫分班,彰化縣,大村鄉,公立,[515]加錫二巷16之3號,(04)8526848,,30,無,(110),無,無,yes
彰化縣大村鄉立幼兒園茄苳分班,彰化縣,大村鄉,公立,[515]茄苳路二段141巷31號,(04)8528061,,60,無,(110),無,無,yes
彰化縣大村鄉立幼兒園平和分班,彰化縣,大村鄉,公立,[515]聖瑤東路77號,(04)8527830,,60,無,(110),無,無,yes
彰化縣大村鄉立幼兒園擺塘分班,彰化縣,大村鄉,公立,[515]擺塘橫巷1之1號,(04)8531911,,60,無,(110),無,無,yes
彰化縣私立日光幼兒園,彰化縣,大村鄉,私立,[515]仁愛街89號,(04)8537808,http://blog.yam.com/sun8537808&act=profile,76,110-112,(110),有,有,yes
彰化縣私立明星幼兒園,彰化縣,大村鄉,私立,[515]南二橫巷1之42號,(04)8521533,,50,無,無,無,無,no
彰化縣私立喬森幼兒園,彰化縣,大村鄉,私立,[515]南二橫巷12之26號,(04)8536057,http://joson.topschool.com.tw/,130,110-112,(110),有,有,yes
彰化縣私立芝麻街大村幼兒園,彰化縣,大村鄉,私立,[515]貢旗二巷2之12號,(04)8520369,www.wretch.cc/blog/a686740,60,110-112,(110),無,無,yes
彰化縣私立大村鵝媽媽幼兒園,彰化縣,大村鄉,私立,[515]中山路二段224之3號、224之5號、224之7號,(04)8520248,,138,110-112,(110),有,無,yes
彰化縣私立快樂寶貝幼兒園,彰化縣,大村鄉,私立,[515]大智路ㄧ段52號,(04)8531831,http://happy-baby.woby.com.tw/,130,無,(110),無,無,yes
彰化縣私立大村安麒兒幼兒園,彰化縣,大村鄉,私立,[515]加旗巷251號,(04)8520929,http://yoyokids.ebc.net.tw/kidsMaster.htm?kd=ETY119,260,110-112,(110),有,無,yes
彰化縣私立快樂寶貝中正幼兒園,彰化縣,大村鄉,私立,[515]中正西路280巷2弄53號,(04)8531831,http://happy-baby.woby.tw/,87,無,(110),有,無,yes
彰化縣大西非營利幼兒園（委託社團法人彰化縣樂說多元專業服務發展協會辦理）,彰化縣,大村鄉,非營利,[515]大崙路10-55號,(04)8536381,,60,無,(110),無,無,yes
彰化縣埔鹽鄉好修國民小學附設幼兒園,彰化縣,埔鹽鄉,公立,[516]員鹿路二段149號,(04)8658852#201,,30,無,(110),無,無,yes
彰化縣埔鹽鄉立幼兒園,彰化縣,埔鹽鄉,公立,[516]大新路1巷12之8號,(04)8658724#61,,400,無,(110),無,無,yes
彰化縣私立巧冠幼兒園,彰化縣,埔鹽鄉,私立,[516]中山路473號,(04)8659356,,225,110-112,(110),有,無,yes
彰化縣私立獅子王幼兒園,彰化縣,埔鹽鄉,私立,[516]員鹿路二段18號,(04)8658469,,59,110-112,(110),無,無,yes
彰化縣田中鎮田中國民小學附設幼兒園,彰化縣,田中鎮,公立,[520]中州路一段177號,(04)8742013#775,http://www.tjes.chc.edu.tw/,120,無,(110),無,無,yes
彰化縣田中鎮立幼兒園,彰化縣,田中鎮,公立,[520]新聖路1號,(04)8753095,http://www.tienchun.gov.tw,240,無,(110),無,無,yes
彰化縣田中鎮立幼兒園龍潭分班,彰化縣,田中鎮,公立,[520]大社路ㄧ段216巷100弄20號,(04)8761122#261,http://www.tienchun.gov.tw,30,無,(110),無,無,yes
彰化縣田中鎮立幼兒園明禮分班,彰化縣,田中鎮,公立,[520]民光路ㄧ段392巷25號,(04)8761122#261,http://www.tienchun.gov.tw,30,無,(110),無,無,yes
彰化縣田中鎮立幼兒園頂潭分班,彰化縣,田中鎮,公立,[520]崁頂路141號,(04)8761122#261,http://www.tienchun.gov.tw,30,無,(110),無,無,yes
彰化縣田中鎮立幼兒園舊街分班,彰化縣,田中鎮,公立,[520]沙崙路281號,(04)8761122#261,http://www.tienchun.gov.tw,45,無,(110),無,無,yes
彰化縣私立重愛幼兒園,彰化縣,田中鎮,私立,[520]酪農路185號,(04)8750505,http://jongan.woby.com.tw/,158,無,(110),無,無,yes
彰化縣私立田中成長幼兒園,彰化縣,田中鎮,私立,[520]中山街256巷61號,(04)8746858,,40,110-112,(110),無,無,yes
彰化縣私立愛笛兒幼兒園,彰化縣,田中鎮,私立,[520]中山街173巷12號,(04)8754680,,60,110-112,(110),無,無,yes
彰化縣私立榮星幼兒園,彰化縣,田中鎮,私立,[520]復興路788號,(04)8740727,,155,無,(110),無,無,yes
彰化縣私立陳姊姊幼兒園,彰化縣,田中鎮,私立,[520]福安路310巷31號,(04)8763090,http://sites.google.com/site/sisterchen168/,80,無,(110),有,無,yes
彰化縣私立向上心幼兒園,彰化縣,田中鎮,私立,[520]興工路345號,(04)8755556,http://www.succeed.com.tw,110,無,(110),有,無,yes
彰化縣私立嘉貝幼兒園,彰化縣,田中鎮,私立,[520]公園街238號,(04)8746537,,100,110-112,(110),有,無,yes
彰化縣三潭非營利幼兒園（委託社團法人彰化縣愛兒教育協會辦理）,彰化縣,田中鎮,非營利,[520]中正路715號,(04)8756056,,90,無,無,無,無,yes
彰化縣北斗鎮北斗國民小學附設幼兒園,彰化縣,北斗鎮,公立,[521]文苑路一段32號,(04)8882008#24,http://www.bdes.chc.edu.tw/,60,無,(110),無,無,yes
彰化縣北斗鎮立幼兒園,彰化縣,北斗鎮,公立,[521]光復路365號,(04)8873215,,196,無,(110),無,無,yes
財團法人天主教會台中教區附設彰化縣私立聖神幼兒園,彰化縣,北斗鎮,私立,[521]中山路二段62號,(04)8882155,,110,110-112,(110),無,無,yes
彰化縣私立佳新幼兒園,彰化縣,北斗鎮,私立,[521]宮前街1之16號,(04)8886785,,180,110-112,(110),有,無,yes
彰化縣私立貝比幼兒園,彰化縣,北斗鎮,私立,[521]中山路二段287巷12號,(04)8880577,,66,110-112,(110),無,無,yes
彰化縣私立領袖幼兒園,彰化縣,北斗鎮,私立,[521]斗中路327號,(04)8780378,http://leaders.ednoland.com.tw/,150,無,(110),無,無,yes
彰化縣私立北斗育心幼兒園,彰化縣,北斗鎮,私立,[521]光復路10號Ｂ棟1樓,(04)8889039,彰化縣北斗鎮光復路10號,70,110-112,(110),無,無,yes
彰化縣私立小豆豆幼兒園,彰化縣,北斗鎮,私立,[521]三民街7之1號,(04)8872628,,30,110-112,(110),無,無,yes
彰化縣私立華桀幼兒園,彰化縣,北斗鎮,私立,[521]光前路23號、23-1號,(04)8781525,,115,110-112,(110),有,有,yes
彰化縣私立強森幼兒園,彰化縣,北斗鎮,私立,[521]五權路66號,(04)8782277,http://tw.myblog.yahoo.com/johnson_914/,163,110-112,(110),無,有,yes
彰化縣私立理想園幼兒園,彰化縣,北斗鎮,私立,[521]光前路15-9號,(04)8885005,,61,110-112,(110),無,無,yes
彰化縣萬來非營利幼兒園（委託社團法人彰化縣友善教育公益協會辦理）,彰化縣,北斗鎮,非營利,[521]文賢街35號,(04)8872159,,90,無,(110),無,無,yes
彰化縣田尾鄉田尾國民小學附設幼兒園,彰化縣,田尾鄉,公立,[522]中山路一段449號,(04)8832745#318,http://www.twps.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣田尾鄉立幼兒園,彰化縣,田尾鄉,公立,[522]富農路一段261巷6號,(04)8832582,http:/jts8832582@gmail.com,420,無,(110),無,無,yes
彰化縣私立嘉年華幼兒園,彰化縣,田尾鄉,私立,[522]富農路三段80號,(04)8836358,http://carnival.kidschool.org.tw/admin/,230,110-112,(110),有,無,yes
彰化縣私立仁仁幼兒園,彰化縣,田尾鄉,私立,[522]建平路ㄧ段60號,(04)8832149,,60,110-112,(110),無,有,yes
彰化縣私立親美幼兒園,彰化縣,田尾鄉,私立,[522]中正路一段232之1號,(04)8835172,,40,無,(110),無,無,yes
彰化縣私立名威幼兒園,彰化縣,田尾鄉,私立,[522]富農路三段45號,(04)8832757,,274,無,(110),無,無,yes
彰化縣埤頭鄉合興國民小學附設幼兒園,彰化縣,埤頭鄉,公立,[523]文鄉路161號,(04)8922030#81,http://www.shses.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣埤頭鄉立幼兒園,彰化縣,埤頭鄉,公立,[523]彰水路三段352巷45號,(04)8927183,,210,無,(110),無,無,yes
彰化縣私立大統幼兒園,彰化縣,埤頭鄉,私立,[523]校前路127號,(04)8923461,http://ta-tong.topschool.com.tw,297,110-112,(110),無,無,yes
明道學校財團法人明道大學附設彰化縣私立明道幼兒園,彰化縣,埤頭鄉,私立,[523]文化路369號,(04)8876660#2600,,60,110-112,(110),無,有,yes
彰化縣私立青青幼兒園,彰化縣,埤頭鄉,私立,[523]東西路655號,(04)8929816,http://chingching.kindergarten.org.tw,260,110-112,(110),無,無,yes
彰化縣私立和欣幼兒園,彰化縣,埤頭鄉,私立,[523]東西路92號,(04)8929580,,210,110-112,(110),無,無,yes
彰化縣埤頭非營利幼兒園（委託社團法人彰化縣芸生學前教保學會辦理）,彰化縣,埤頭鄉,非營利,[523]中南路145號,(04)8925113,,60,無,(110),無,無,yes
彰化縣溪州鄉溪州國民小學附設幼兒園,彰化縣,溪州鄉,公立,[524]中山路三段451號,(04)8895013#401,http://www.sjps.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園,彰化縣,溪州鄉,公立,[524]登山路二段350號,(04)8896100#301,,45,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園東州分班,彰化縣,溪州鄉,公立,[524]保安路16號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園張厝分班,彰化縣,溪州鄉,公立,[524]民生路一段295巷12號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園水尾分班,彰化縣,溪州鄉,公立,[524]民權一巷5號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園溪厝分班,彰化縣,溪州鄉,公立,[524]公園路95號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園三條分班,彰化縣,溪州鄉,公立,[524]九甲一巷4號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園舊眉分班,彰化縣,溪州鄉,公立,[524]登山路四段27號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園圳寮分班,彰化縣,溪州鄉,公立,[524]下樹巷29號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園大庄分班,彰化縣,溪州鄉,公立,[524]中橫巷1號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣溪州鄉立幼兒園西畔分班,彰化縣,溪州鄉,公立,[524]廣一巷7之1號,(04)8896100#301,,30,無,(110),無,無,yes
彰化縣私立維格幼兒園,彰化縣,溪州鄉,私立,[524]平和路27之1號,(04)8789850,,250,110-112,(110),無,有,yes
彰化縣竹塘鄉竹塘國民小學附設幼兒園,彰化縣,竹塘鄉,公立,[525]文化街20號,(04)8972891,http://163.23.75.194/,30,無,(110),無,無,yes
彰化縣竹塘鄉立幼兒園,彰化縣,竹塘鄉,公立,[525]仁愛街98號,(04)8970591,,220,無,(110),無,無,yes
彰化縣立原斗國民中小學附設幼兒園,彰化縣,二林鎮,公立,[526]原竹路872號,(04)8902322#118,,30,無,(110),無,無,yes
彰化縣二林鎮興華國民小學附設幼兒園,彰化縣,二林鎮,公立,[526]竹林路三段393號,(04)8962594#10,http://www.shes.chc.edu.tw/,30,無,(110),無,無,yes
彰化縣二林鎮立幼兒園,彰化縣,二林鎮,公立,[526]斗苑路四段586號,(04)8952421,,300,無,(110),無,無,yes
彰化縣私立文揚幼兒園,彰化縣,二林鎮,私立,[526]長春路319號,(04)8953698,,318,110-112,(110),無,無,yes
彰化縣私立儒林幼兒園,彰化縣,二林鎮,私立,[526]二城路5號之1,(04)8966258,,168,110-112,(110),無,無,yes
彰化縣私立籃虹幼兒園,彰化縣,二林鎮,私立,[526]四維街173號,(04)8966788,lh8966788@gmail.com,170,無,(110),無,無,yes
彰化縣私立光華幼兒園,彰化縣,二林鎮,私立,[526]中央北街40之2號,(04)8685968,,60,110-112,(110),無,無,yes
彰化縣私立優格林幼兒園,彰化縣,二林鎮,私立,[526]北安街48號,(04)8965236,,80,無,(110),無,無,yes
彰化縣私立永育幼兒園,彰化縣,二林鎮,私立,[526]民治街39號,(04)8962525,https://www.facebook.com/y77789602/,150,110-112,(110),無,無,yes
彰化縣私立芝麻街幼兒園,彰化縣,二林鎮,私立,[526]西平街163號,(04)8957735,,180,110-112,(110),無,無,yes
彰化縣萬興非營利幼兒園（委託社團法人彰化縣劍橋社會關懷協會辦理）,彰化縣,二林鎮,非營利,[526]二溪路六段626號,(04)7691234,,106,無,無,無,無,yes
彰化縣大城鄉大城國民小學附設幼兒園,彰化縣,大城鄉,公立,[527]中平路176號,(04)8944597,http://163.23.108.193/~1e/,30,無,(110),無,無,yes
彰化縣大城鄉西港國民小學附設幼兒園,彰化縣,大城鄉,公立,[527]中央路2號,(04)8941029#15,,30,無,(110),無,無,yes
彰化縣大城鄉立幼兒園,彰化縣,大城鄉,公立,[527]西平路176號,(04)8942980#212,,30,無,(110),無,無,yes
彰化縣大城鄉立幼兒園菜寮分班,彰化縣,大城鄉,公立,[527]東平路6號,(04)8942980#212,,30,無,(110),無,無,yes
彰化縣大城鄉立幼兒園山腳分班,彰化縣,大城鄉,公立,[527]大山路47號,(04)8942980#212,,30,無,(110),無,無,yes
彰化縣大城鄉立幼兒園潭墘分班,彰化縣,大城鄉,公立,[527]潭墘路130號,(04)8942980#212,,30,無,(110),無,無,yes
彰化縣芳苑鄉王功國民小學附設幼兒園,彰化縣,芳苑鄉,公立,[528]功湖路王功段481號,(04)8932182#214,http;//163.23.74.193,60,無,(110),無,無,yes
彰化縣芳苑鄉芳苑國民小學附設幼兒園,彰化縣,芳苑鄉,公立,[528]斗苑路芳苑段230號,(04)8984992,www.fyes.chc.edu.tw,30,無,(110),無,無,yes
彰化縣芳苑鄉漢寶國民小學附設幼兒園,彰化縣,芳苑鄉,公立,[528]草漢路漢寶段541號,(04)8991062#22,,30,無,(110),無,無,yes
彰化縣私立快樂學校幼兒園,彰化縣,芳苑鄉,私立,[528]斗苑路三合段136號,(04)8953311,http://data.tacomart.com/528/E600912,48,無,(110),無,無,yes
彰化縣私立芳苑鄉立示範幼兒園（彰化縣芳苑鄉公所委託彰化縣私立芝麻街幼兒園辦理）,彰化縣,芳苑鄉,私立,[528]工區一路45巷83弄17號,(04)8965095,,350,110-112,(110),無,無,yes
