reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
屏府教前字第10950586400號,屏府社福字第0970189471號,2008/09/16,屏東縣高樹鄉立幼兒園,王樹圍,屏東縣,高樹鄉,公立,[906]蕉場路45號,1樓、2樓,"8,530.6平方公尺","1,588.48平方公尺","6,942.12平方公尺",(08)7964670,https://www.pthg.gov.tw/TownGto/Default.aspx,180,"		",無,,無,無,yes
屏府教特字第1010078681號,屏府社福字第0930144289號,2004/07/30,屏東縣私立鳳成幼兒園,曾彩光,屏東縣,高樹鄉,私立,[906]共榮巷2號,1,309.09平方公尺,121.21平方公尺,187.88平方公尺,(08)7966879,http://tw.myblog.yahoo.com/gfg232323,50,,110-112,,無,無,yes
屏府教特字第10122631100號,屏府社福字第0950066145號,2006/04/06,屏東縣私立小太陽幼兒園,吳豐佳,屏東縣,高樹鄉,私立,[906]華光路83號,2F,471平方公尺,168.61平方公尺,218平方公尺,(08)7967000,,100,"		",110-112,,有，人數：25,有,yes
屏府教前字第10944273400號,屏府教國字第114561號,1999/06/30,屏東縣鹽埔鄉振興國民小學附設幼兒園,許嘉政,屏東縣,鹽埔鄉,公立,[907]光明路36號,1樓,"3,497.1平方公尺",172平方公尺,"3,325.1平方公尺",(08)7020501#28,,15,,無,,無,無,yes
屏府教前字第11153834200號,屏府教國字第105816號,1995/07/06,屏東縣鹽埔鄉彭厝國民小學附設幼兒園,林淑芳,屏東縣,鹽埔鄉,公立,[907]七份路21號,1樓,553.88平方公尺,347.48平方公尺,206.4平方公尺,(08)7031509,,46,,無,,無,無,yes
屏府教前字字第11153835500號,屏府教國字第052號,1956/09/10,屏東縣鹽埔鄉新圍國民小學附設幼兒園,高珠鈴,屏東縣,鹽埔鄉,公立,[907]維新路67號,1樓,"3,469.157平方公尺",341.157平方公尺,"3,128平方公尺",(08)7932269#121,http://www.shwps.ptc.edu.tw/,30,,無,,無,無,yes
屏府教前字第10801836400號,屏府社婦字第1000320607號,1970/01/01,屏東縣鹽埔鄉立幼兒園,呂家萱,屏東縣,鹽埔鄉,公立,[907]勝利路189號,1樓、2樓,"1,250.89平方公尺",766.26平方公尺,484.63平方公尺,(08)7934629,,135,"		",無,,無,無,yes
屏府教前字第11155443800號,屏府教前字第11155443800號,2022/08/01,屏東縣鹽埔鄉高朗國民小學附設幼兒園,曾屏憶,屏東縣,鹽埔鄉,公立,[907]民治路37號,1樓,"2,170平方公尺",170平方公尺,"2,000平方公尺",(08)7932444,,30,,無,,無,無,yes
屏府教前字第10911751400號,屏府社福字第0980301968號,2009/12/23,屏東縣私立芊育幼兒園,許鳳珍,屏東縣,鹽埔鄉,私立,[907]維新路99-15號,1,679.58平方公尺,498.29平方公尺,181.29平方公尺,(08)7934602,,95,,110-112,,有，人數：20,無,yes
屏府教特字第10120930500號,屏府社福字第0920064326號,2003/04/18,屏東縣私立乙幼幼兒園,葉美惠,屏東縣,鹽埔鄉,私立,[907]福樹巷6之10號,1-3,290.02平方公尺,159.37平方公尺,130.65平方公尺,(08)7937801,a98669293@yahOO.cOm.tw,82,,110-112,,無,無,yes
屏府教特字第10133815100號,屏府社福字第0950020355號,2006/01/25,屏東縣私立仁美幼兒園,呂素幸,屏東縣,鹽埔鄉,私立,[907]鹽北路11號,1,718.04平方公尺,423.27平方公尺,181.2平方公尺,(08)7933311,,60,,110-112,,無,有,yes
屏府教特字第10134452100號,屏府社福字第0950015923號,2006/01/19,屏東縣私立信華幼兒園,潘金物,屏東縣,鹽埔鄉,私立,[907]民生路2號,2,310.84平方公尺,96.96平方公尺,163.39平方公尺,(08)7939988,http://www.iyp.com.tw/087939988/?main=info&func=storeinfo,75,,110-112,,有，人數：30,無,yes
屏府教前字第11017643000號,屏府教特字第176779號,1989/04/19,屏東縣私立狄仕耐幼兒園,柯明福,屏東縣,鹽埔鄉,私立,[907]新高路18之1號,1樓至2樓,446.94平方公尺,210.34平方公尺,236.6平方公尺,(08)7936761,,78,"		",111-112,,無,無,yes
屏府教特字第10133719800號,屏府社福字第0950135634號,2006/07/11,屏東縣私立洛陽幼兒園,吳鳳端,屏東縣,鹽埔鄉,私立,[907]八德街2號及2-5號,,,,,(08)7031573,n92121448@yahoo.com.tw,53,"		",111-112,,有，人數：8,無,yes
屏府教特字第10137395700號,屏府社福字第0960042807號,2007/03/02,屏東縣私立培正幼兒園,鍾依橦,屏東縣,鹽埔鄉,私立,[907]維新路42-8號,1-2,"4,493.84平方公尺",904.19平方公尺,"3,124.36平方公尺",(08)7931333,,390,"		",110-112,,有，人數：120,無,yes
屏府教前字第11153835300號,屏府教國字第72396號,1954/12/31,屏東縣長治鄉德協國民小學附設幼兒園,黃建榮,屏東縣,長治鄉,公立,[908]中興路551號,1樓,345.31平方公尺,201.23平方公尺,144.08平方公尺,(08)7624234,,30,,無,,無,無,yes
屏府教前字第11155147600號,屏府教學字第69281號,1978/08/30,屏東縣長治鄉繁華國民小學附設幼兒園,鄒美華,屏東縣,長治鄉,公立,[908]水源路96號,1樓,"16,143.26平方公尺",362.26平方公尺,"15,781平方公尺",(08)7626190,fhps077051@web.fhps.ptc.edu.tw,46,,無,,無,無,yes
屏府教前字第10580439400號,88屏府字第112225號,1999/06/25,屏東縣私立冠迪幼兒園,江保樺,屏東縣,長治鄉,私立,[908]長興路389號,第一~三樓,"3,810.98平方公尺","1,575.97平方公尺","2,235平方公尺",(08)7351526,kinder8882002@yahoo.com.tw,300,,110-112,,有，人數：40,有,yes
屏府教特字第10127870100號,屏府社福字第141412號,1984/12/11,屏東縣私立香潭幼兒園,邱永賢,屏東縣,長治鄉,私立,[908]合興路13-5號、15-1號,1樓,"1,452.3平方公尺",638.97平方公尺,813.23平方公尺,(08)7220511,,195,,110-112,,有，人數：30,無,yes
屏府教特字第10136689300號,屏府社福字第203815號,1998/11/23,屏東縣私立人之初幼兒園,陳秀花,屏東縣,長治鄉,私立,[908]昌榮街100號,3層樓,582.47平方公尺,481.95平方公尺,100.52平方公尺,(08)7627217,suha1960720@yahoo.com.tw,127,"		",110-112,,有，人數：30,有,yes
屏府教前字第10881101900號,屏府社福字第166444號,1996/10/15,屏東縣私立復興幼兒園,林美雀,屏東縣,長治鄉,私立,[908]復興路295巷7之1號,二層樓,"1,096.72平方公尺",321.35平方公尺,775.37平方公尺,(08)7621696,,120,,110-112,,有，人數：32,無,yes
屏府教特字第10207363100號,屏府社福字第100306號,1984/09/08,屏東縣私立德生幼兒園,林德郁,屏東縣,長治鄉,私立,[908]水源路7之3號,1~2,"1,162.56平方公尺",713.49平方公尺,449.07平方公尺,(08)7621169,,100,,110-112,,有，人數：30,有,yes
屏府教特字第10139805000號,屏府社福字第57670號,1992/05/05,屏東縣私立慈育幼兒園,黃櫻梅,屏東縣,長治鄉,私立,[908]福德街6號,1,650平方公尺,300平方公尺,350平方公尺,(08)7622370,,60,,110-112,,無,有,yes
屏府教前字第11154918400號,屏府教前字第11154918400號,2022/08/25,農科園區職場互助教保服務中心(委託財團法人大仁科技大學設立之大仁科技大學辦理),黃國慶,屏東縣,長治鄉,私立,[908]神農路1號1樓,,,,,(08)7620977,屏東縣長治鄉德和村6鄰神農路1號1樓,30,,無,,無,無,no
屏府教前字第10928387400號,屏府教前字第10928387400號,2020/07/31,屏東縣長興非營利幼兒園(委託財團法人大仁科技大學設立之大仁科技大學辦理),郭代璜,屏東縣,長治鄉,非營利,[908]潭頭路50號,1樓,462.5平方公尺,275.56平方公尺,186.94平方公尺,(08)7366352,評鑑情形：,60,,無,,無,無,no
屏府教前字第10576146000號,屏府教國字第44477號,1954/08/01,屏東縣麟洛鄉麟洛國民小學附設幼兒園,吳進源,屏東縣,麟洛鄉,公立,[909]中華路86號,1樓,650平方公尺,420平方公尺,230平方公尺,(08)7221670#16,http://www.llps.ptc.edu.tw,60,,無,,無,無,yes
屏府教前字第10727772500號,屏府教學字第164794號,2000/10/26,屏東縣私立吉兒堡幼兒園,沈秀嬋,屏東縣,麟洛鄉,私立,[909]成功路永興巷12號,2樓,"1,851.36平方公尺",658.9平方公尺,"1,192.46平方公尺",(08)7234276,http://www.gob.com.tw,120,"		",110-112,,有，人數：30,有,yes
屏府教前字第10943241400號,屏府教國字第114274號,1996/07/18,屏東縣竹田鄉大明國民小學附設幼兒園,藍乙琳,屏東縣,竹田鄉,公立,[911]洲中路40號,1樓,644.799平方公尺,319.799平方公尺,325平方公尺,(08)7887780#17,https://www.facebook.com/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%A4%A7%E6%98%8E%E5%9C%8B%E5%B0%8F%E9%99%84%E8,45,,無,,無,無,yes
屏府教前字第11044735000號,屏府教學字第120602號,1985/10/18,屏東縣竹田鄉竹田國民小學附設幼兒園,林秀玲,屏東縣,竹田鄉,公立,[911]公正路35號,1樓,"21,574.27平方公尺",745.9平方公尺,"20,828.37平方公尺",(08)7712545,www.jtps.ptc.edu.tw,45,,無,,無,無,yes
屏府教前字第11044731600號,屏府教國字第105816號,1995/07/06,屏東縣竹田鄉西勢國民小學附設幼兒園,謝俊明,屏東縣,竹田鄉,公立,[911]光明路8-1號,1樓、2樓,"5,175平方公尺",505平方公尺,"4,670平方公尺",(08)7790764,http://163.24.82.10,45,,無,,無,無,yes
屏府特教字第10407994002號,屏府社福字第0980019400號,2009/01/21,屏東縣竹田鄉立幼兒園,傅民雄,屏東縣,竹田鄉,公立,[911]龍崗路130號,1樓、2樓,"4,372.38平方公尺","1,678.76平方公尺",667.34平方公尺,(08)7791130,,270,,無,,無,無,yes
屏府教前字第10629662400號,屏府教國字第114274號,1996/07/18,屏東縣內埔鄉黎明國民小學附設幼兒園,謝天德,屏東縣,內埔鄉,公立,[912]西淇路177號,1樓,"4,457.3平方公尺",126平方公尺,"4,331.3平方公尺",(08)7701200#18,163.24.41.10,30,,無,,無,無,yes
屏府教前字第10872464200號,屏府教社字第0950150510號,2006/08/01,屏東縣內埔鄉榮華國民小學附設幼兒園,邱坤玉,屏東縣,內埔鄉,公立,[912]建興路216號,1樓,"18,042.96平方公尺",57.96平方公尺,"17,985平方公尺",(08)7701104#16,https://www.rhes.ptc.edu.tw/nss/p/akid,15,,無,,無,無,yes
屏府教前字第11044839900號,屏府教國字第105816號,1995/07/06,屏東縣內埔鄉泰安國民小學附設幼兒園,林廣文,屏東縣,內埔鄉,公立,[912]壽比路116號,,,,,(08)7783031#19,www.taps.ptc.edu.tw,30,,無,,無,無,yes
屏府教前字第10943243700號,屏府教學字第86302號,1977/10/19,屏東縣內埔鄉豐田國民小學附設幼兒園,趙信光,屏東縣,內埔鄉,公立,[912]新中路49號,1樓,419.96平方公尺,254.16平方公尺,165.8平方公尺,(08)7791003,http://www.ftes.ptc.edu.tw/,30,,無,,無,無,yes
屏府教前字第11044840600號,屏府教特字第0910104884號,2002/07/01,屏東縣內埔鄉僑智國民小學附設幼兒園,張文忠,屏東縣,內埔鄉,公立,[912]學人路55號,1樓,"11,285.8平方公尺",233.8平方公尺,"11,052平方公尺",(08)7795913,http://chjpsk.uclass.com.tw,30,,無,,無,無,yes
屏府教前字第10943213100號,屏府教國字第89651號,1998/05/29,屏東縣內埔鄉新生國民小學附設幼兒園,林秀娟,屏東縣,內埔鄉,公立,[912]大新路109號,1樓,219.15平方公尺,152.2平方公尺,66.95平方公尺,(08)7708211#17,https://www.ssps.ptc.edu.tw/nss/p/index,30,,無,,無,無,yes
屏府教前字第11155469200號,屏府教國字第135797號,1998/08/17,屏東縣內埔鄉隘寮國民小學附設幼兒園,郭宗烈,屏東縣,內埔鄉,公立,[912]清涼路二段238號,1樓,301.36平方公尺,207.11平方公尺,94.25平方公尺,(08)7991036,http://www.alps.ptc.edu.tw/,30,,無,,無,無,yes
屏府教前字第11153434200號,屏府教學字第33637號,1977/05/02,屏東縣內埔鄉崇文國民小學附設幼兒園,黃俊傑,屏東縣,內埔鄉,公立,[912]原勝路6號,1樓,815.29平方公尺,557.12平方公尺,258.17平方公尺,(08)7701004#35-36,https://www.cwps.ptc.edu.tw/nss/p/preschool,76,,無,,無,無,yes
屏府教前字第10942696900號,屏府教國字第15592號,1954/03/18,屏東縣內埔鄉內埔國民小學附設幼兒園,邱照麟,屏東縣,內埔鄉,公立,[912]廣濟路2號,1樓,"3,186平方公尺",686平方公尺,"2,500平方公尺",(08)7694576#14,http://www.npes.ptc.edu.tw,90,,無,,無,無,yes
屏府教前字第11152271900號,屏府教特字第0960259432號,1965/02/01,屏東縣內埔鄉東寧國民小學附設幼兒園,劉富連,屏東縣,內埔鄉,公立,[912]育文路73號,1樓,"1,832.5平方公尺",403.75平方公尺,"1,428.75平方公尺",(08)7793004#18,https://www.dnps.ptc.edu.tw/nss/s/dnpspreschool/index,30,,無,,無,無,yes
屏府教前字第11045235300號,屏府教國字第18146號,1956/03/28,屏東縣內埔鄉東勢國民小學附設幼兒園,盧政吉,屏東縣,內埔鄉,公立,[912]大同路三段20號,1樓,877.93平方公尺,219.45平方公尺,658.48平方公尺,(08)7788656,http://www.dsps.ptc.edu.tw/,30,,無,,無,無,yes
屏府教前字第11103020100號,屏府社福字第0960256314號,2007/12/21,屏東縣私立立群幼兒園,盧重枝,屏東縣,內埔鄉,私立,[912]信興巷101號,2,"2,814.55平方公尺","1,442.55平方公尺","1,372平方公尺",(08)7782891,,135,,110-112,,有，人數：44,無,yes
屏府教特字第10122638500號,屏府教學字第101874號,1983/10/07,屏東縣私立欣欣幼兒園,李琇凰,屏東縣,內埔鄉,私立,[912]瑞華路1號,1,966.11平方公尺,234.31平方公尺,731.8平方公尺,(08)7792780,,30,"		",無,,無,有,yes
屏府教特字第10122145700號,屏府社福字第0970216620號,2008/10/23,屏東縣私立龍泉玫瑰幼兒園,羅紋慈,屏東縣,內埔鄉,私立,[912]昭勝路232號,1,853平方公尺,186.69平方公尺,341.59平方公尺,(08)7701909,,35,,無,,有，人數：15,無,yes
屏府教特字第10138863900號,屏府社福字第39號,1978/11/01,屏東縣私立育仁幼兒園,顏美容,屏東縣,內埔鄉,私立,[912]和平新路18號,1樓,"6,734.64平方公尺",722.51平方公尺,"1,129.71平方公尺",(08)7701439,,250,,無,,有，人數：87,無,yes
屏府教前字第10818144900號,屏府社福字第22735號,2002/11/29,屏東縣私立內埔小博士幼兒園,廖勝冠,屏東縣,內埔鄉,私立,[912]德修路313.315號,2,"2,113平方公尺",951平方公尺,"1,162平方公尺",(08)7788888,,180,,110-112,,有，人數：22,無,yes
屏府教特字第10134601000號,屏府社福字第9703號,1997/06/13,屏東縣私立大老師幼兒園,鄭書瑤,屏東縣,內埔鄉,私立,[912]西淇路145號、125巷2號,2,"1,143.89平方公尺",366.18平方公尺,777.71平方公尺,(08)7708900,http://big.52school.com.tw/,170,"		",110-112,,無,有,yes
屏府教特字第10135084000號,屏府社福字第162137號,2000/10/09,屏東縣私立吳氏幼兒園,吳美玲,屏東縣,內埔鄉,私立,[912]原勝路55號,2,381.06平方公尺,278平方公尺,103.06平方公尺,(08)7709427,,69,,110-112,,無,無,yes
屏府教前字第11153277200號,屏府社福字第43757號,1997/03/19,私立美和學校財團法人美和科技大學附設屏東縣美和幼兒園,王建臺,屏東縣,內埔鄉,私立,[912]學人路321號,1,"2,067平方公尺",551平方公尺,"1,516平方公尺",(08)7780604,,100,,無,,無,無,yes
屏府教前字第11151624300號,屏府社福字第1144232號,1995/09/07,國立屏東科技大學員工子女非營利幼兒園(委託有限責任國立屏東科技大學員生消費合作社辦理),林秀卿,屏東縣,內埔鄉,非營利,[912]學府路1號,1,"3,102.2平方公尺",510.02平方公尺,"2,592.18平方公尺",(08)7703202#7101,http://tve.npust.edu.tw/Department/Nursery/,94,"		",無,,無,無,no
屏府教前字第11048451600號,屏府教前字第11048451600號,2021/09/30,屏東縣東寧非營利幼兒園（委託社團法人屏東縣博學教育協會辦理）,廖勝冠,屏東縣,內埔鄉,非營利,[912]自強路85號,1樓、2樓,759平方公尺,345平方公尺,414平方公尺,(08)7791199,評鑑情形：,60,,無,,無,無,no
屏府教前字第11154755600號,屏府教國字第33734號,1995/03/07,屏東縣萬丹鄉萬丹國民小學附設幼兒園,李岳林,屏東縣,萬丹鄉,公立,[913]萬新路1497號,1樓,"1,626.572平方公尺",457.797平方公尺,"1,168.775平方公尺",(08)7777518,www.wtps.ptc.edu.tw,46,,無,,無,無,yes
屏府教前字字第11152812500號,屏府教特字第98735號,2001/06/21,屏東縣萬丹鄉新庄國民小學附設幼兒園,黃錦雄,屏東縣,萬丹鄉,公立,[913]新鐘路410號,1樓、2樓,"1,528.075平方公尺",638.02平方公尺,890.055平方公尺,(08)7772230#22,http://www.sjps.ptc.edu.tw/,60,,無,,無,無,yes
屏府教前字第10872462200號,屏府教特字第10129134400號,2012/08/01,屏東縣萬丹鄉興化國民小學附設幼兒園,林禎川,屏東縣,萬丹鄉,公立,[913]興國路52號,1樓,480平方公尺,180平方公尺,300平方公尺,(08)7050390#16,,30,,無,,無,無,yes
屏府教前字第10828694900號,屏府社福字第88097號,1995/06/09,屏東縣私立聚英幼兒園,郭佳安,屏東縣,萬丹鄉,私立,[913]廈北路209號,1,158.93平方公尺,98.65平方公尺,60.28平方公尺,(08)7076638,,45,,110-112,,有，人數：15,有,yes
屏府教前字第10827546400號,屏府社福字第86572號,2000/06/01,屏東縣私立貝兒幼兒園,謝芝靜,屏東縣,萬丹鄉,私立,[913]廣安路130號,1樓、1,633.18平方公尺,260.52平方公尺,253.27平方公尺,(08)7779998,,80,"		",110-112,,無,無,yes
屏府教特字第10316264800號,屏府教學字第140596號,1998/08/15,屏東縣私立宏靜幼兒園,黃志宏,屏東縣,萬丹鄉,私立,[913]大隆路123號,2,"1,546.88平方公尺",388.6平方公尺,846.46平方公尺,(08)7070399,http://www.xn--bbtq50l.tw/,171,,110-112,,無,有,yes
屏府教特字第10125415600號,屏府社福字第75449號,1980/08/16,屏東縣私立明蕙幼兒園,林芳宜,屏東縣,萬丹鄉,私立,[913]吉豐路90號,3,714.93平方公尺,219.07平方公尺,495.86平方公尺,(08)7071732,http://kidgarden.pixnet.net/blog,80,,111-112,,無,無,yes
屏府教特字第10405082400號,屏府社福字第182086號,2003/10/24,財團法人天主教會高雄教區附設屏東縣私立玫瑰幼兒園,劉振忠,屏東縣,萬丹鄉,私立,[913]福德街38號,2F,"1,352平方公尺",288.06平方公尺,311.98平方公尺,(08)7775642,,84,"		",110-112,,無,無,yes
屏府教前字第10901846700號,屏府社福字第0950010575號,2006/01/11,屏東縣私立心橋光幼兒園,潘唯安,屏東縣,萬丹鄉,私立,[913]丹榮路403、405號,1.2樓層,"1,807平方公尺",835.08平方公尺,971.92平方公尺,(08)7772471,https://sgg-kids.com/,310,"		",110-112,,有，人數：30,有,yes
屏府教特字第10139157400號,屏府社福字第124830號,1982/12/14,屏東縣私立立育幼兒園,林美英,屏東縣,萬丹鄉,私立,[913]大發路320巷35號,2,"1,160.27平方公尺",360.27平方公尺,800平方公尺,(08)7773435,,240,"		",110-112,,無,有,yes
屏府教特字第10136955400號,屏府社福字第0910150047號,2002/09/13,屏東縣私立萬丹培正幼兒園,蔡秀慧,屏東縣,萬丹鄉,私立,[913]西環路439、451號,1-2,"7,738平方公尺","2,156.78平方公尺","4,014.56平方公尺",(08)7775711,http://md-peizeng.woby.com.tw,620,"		",110-112,,有，人數：150,無,yes
屏府教前字第10870617500號,屏府教特字第10316360800號,2014/06/03,屏東縣私立上品幼兒園,林泰良,屏東縣,萬丹鄉,私立,[913]萬新路1518號,1,540.44平方公尺,171.72平方公尺,368.72平方公尺,(08)7775818,,68,,110-112,,無,無,yes
屏府教前字第10928965800號,屏府教前字第10524744600號,2016/08/01,屏東縣四維非營利幼兒園(委託社團法人台灣公共托育協會辦理),王兆慶,屏東縣,萬丹鄉,非營利,[913]四維東路567號,1樓,"1,597.39平方公尺",251.39平方公尺,"1,346平方公尺",(08)7760081,https://zh-tw.facebook.com/%E5%B1%8F%E6%9D%B1%E5%9B%9B%E7%B6%AD%E9%9D%9E%E7%87%9F%E5%88%A9%E5%B9%BC%,106,,無,,無,無,no
屏府教前字第10948846200號,屏府教前字第10948846200號,2020/10/13,屏東縣四維非營利幼兒園(委託社團法人台灣公共托育協會辦理)新興分班,,屏東縣,萬丹鄉,非營利,[913]聖賢路241號,1樓,341.6平方公尺,153.6平方公尺,188平方公尺,(08)7062144#20,評鑑情形：,30,,無,,無,無,no
屏府教前字第10727686200號,屏府教前字第10727686200號,2018/08/01,屏東縣社皮非營利幼兒園(委託社團法人台灣公共托育協會辦理),王兆慶,屏東縣,萬丹鄉,非營利,[913]社皮路二段550號,1樓,455.49平方公尺,183.75平方公尺,271.74平方公尺,(08)7070621,評鑑情形：,76,,無,,無,無,no
屏府教前字第10727688500號,屏府教前字第10727688500號,2018/08/01,屏東縣社皮非營利幼兒園(委託社團法人台灣公共托育協會辦理)廣安分班,,屏東縣,萬丹鄉,非營利,[913]廣志街8巷15號,1樓,213.16平方公尺,67.86平方公尺,145.3平方公尺,(08)7763801,評鑑情形：,30,,無,,無,無,no
屏府教前字第11153434500號,屏府教國字第33734號,1995/03/07,屏東縣潮州鎮潮南國民小學附設幼兒園,蔡順清,屏東縣,潮州鎮,公立,[920]興美路24號,1樓,241.6平方公尺,135.35平方公尺,106.25平方公尺,(08)7882312,,23,,無,,無,無,yes
屏府教前字第10929915600號,屏府教特字第98735號,2001/06/21,屏東縣潮州鎮潮東國民小學附設幼兒園,李福明,屏東縣,潮州鎮,公立,[920]復興路66號,1樓,"1,346.02平方公尺",446.02平方公尺,900平方公尺,(08)7871364#18,http://tw.class.uschoolnet.com/class/?csid=css000000041844,60,,無,,無,無,yes
屏府教前字第10806206700號,屏府社福字第0970107920號,2008/05/27,屏東縣潮州鎮立幼兒園,周品全,屏東縣,潮州鎮,公立,[920]三星路39之2號,1樓、2樓,"2,891.74平方公尺","2,126.11平方公尺",765.63平方公尺,(08)7804395,https://sites.google.com/view/s7804395,450,"		",無,,無,無,yes
屏府教前字第11154466300號,屏府教特字第10305722700號,2014/08/01,屏東縣潮州鎮四林國民小學附設幼兒園,李禮錦,屏東縣,潮州鎮,公立,[920]開元路2巷1號,1樓,"1,890.06平方公尺",190.06平方公尺,"1,700平方公尺",(08)7882174,http://web.sles.ptc.edu.tw/index.php,60,,無,,無,無,yes
屏府教前字第10927437000號,屏府社福字第0940124643號,2005/06/29,屏東縣私立弘名幼兒園,李春菊,屏東縣,潮州鎮,私立,[920]堯舜街53號,3,439.06平方公尺,272.24平方公尺,124.6平方公尺,(08)7808609,hmei.k92052@msa.hint.net,88,"		",110-112,,有，人數：1,有,yes
屏府教特字第1010157254號,屏府社福字第0950048044號,2006/03/13,屏東縣私立摩根幼兒園,孟冠吟,屏東縣,潮州鎮,私立,[920]北門路42號,1樓、2樓、3樓、3,473.56平方公尺,364.56平方公尺,109平方公尺,(08)7809166,,60,,無,,有，人數：15,有,yes
屏府教特字第10122624000號,屏府教學字第48072號,1983/05/31,屏東縣私立天恩幼兒園,許天發,屏東縣,潮州鎮,私立,[920]朝昇路2巷51號,3樓,"1,092.58平方公尺",470.29平方公尺,622.29平方公尺,(08)7883202,http://teneng.topschool.com.tw/,120,,110-112,,無,無,yes
屏府教前字第10918135500號,屏府教學字第189897號,1999/10/26,屏東縣私立童年綠地幼兒園,張文寧,屏東縣,潮州鎮,私立,[920]太平路469號,1樓,"2,717.19平方公尺","1,302.15平方公尺","1,415.04平方公尺",(08)7887430,jns.topschool.com.tw,360,"		",110-112,,無,無,yes
屏府教特字第10128109800號,屏府民社字第27049號,1971/05/03,潮州鎮農會附設屏東縣私立潮農幼兒園,李景得,屏東縣,潮州鎮,私立,[920]清水南路17號,1,"2,193.45平方公尺","1,891.25平方公尺",302.2平方公尺,(08)7883892,y02009yy@yahoo.com.tw,240,"		",110-112,,無,無,yes
屏府教特字第10126685600號,屏府教學字第182號,1971/01/14,財團法人天主教會高雄教區附設屏東縣私立海星幼兒園,,屏東縣,潮州鎮,私立,[920]新生路13號,1~2樓,"1,712.7平方公尺","1,212.7平方公尺",500平方公尺,(08)7883544,http://hai-hsiung.topschool.com.tw,180,"		",無,,無,無,yes
屏府教前字第11003037200號,屏府社福字第38531號,1987/04/13,屏東縣私立快樂小螞蟻幼兒園,黃蘘絜,屏東縣,潮州鎮,私立,[920]華安街47巷15號,1樓,509.81平方公尺,212.69平方公尺,297.12平方公尺,(08)7897111,,76,,110-112,,無,無,yes
屏府教前字第10927438200號,屏府教學字第189361號,1997/11/13,屏東縣私立潮州晴慧幼兒園,凃晴慧,屏東縣,潮州鎮,私立,[920]曲江街20巷1號,2,900平方公尺,227平方公尺,672平方公尺,(08)7892413,,78,,110-112,,有，人數：18,無,yes
屏府教特字第10133387000號,屏府社福字第0930134729號,2004/07/19,屏東縣私立普林斯頓幼兒園,陳昀聲,屏東縣,潮州鎮,私立,[920]光華路148號,1~3樓,444.54平方公尺,327.32平方公尺,117.22平方公尺,(08)7807331,,85,,110-112,,有，人數：25,無,yes
屏府教前字第10702656200號,屏府社福字第91031號,1998/06/02,屏東縣私立安吉兒幼兒園,林麗貞,屏東縣,潮州鎮,私立,[920]永安路2之1號,一樓,"1,290.17平方公尺",150平方公尺,"1,140.17平方公尺",(08)7896500,,87,,110-112,,有，人數：15,有,yes
屏府教特字第10273082900號,屏府教特字第10202513400號,2013/02/06,屏東縣私立米奇幼兒園,周子芹,屏東縣,潮州鎮,私立,[920]四維路491、493號,1,"3,081.18平方公尺","1,176.43平方公尺",910.56平方公尺,(08)7806657,,300,"		",110-112,,有，人數：45,無,yes
屏府教前字第11045170600號,屏府教前字第11045170600號,2021/09/09,屏東縣光春非營利幼兒園（委託社團法人屏東縣宥薰教育協會辦理）,許靜芳,屏東縣,潮州鎮,非營利,[920]志成路203號,1樓、2樓,"1,644.87平方公尺","1,264.87平方公尺",380平方公尺,(08)7800079,評鑑情形：,106,,無,,無,有,no
屏府教前字第10873624000號,屏府教特字第0960168086號,2007/08/17,屏東縣泰武鄉萬安國民小學附設幼兒園,王國亨,屏東縣,泰武鄉,公立,[921]1號,1樓,434.78平方公尺,143.8平方公尺,290.98平方公尺,(08)7831902#17,http://www.waps.ptc.edu.tw/,30,"		",無,,無,無,yes
屏府教前字第10776469200號,屏府教學字第120602號,1985/10/18,屏東縣泰武鄉泰武國民小學附設幼兒園,賴慶安,屏東縣,泰武鄉,公立,[921]阿夫魯岸路1號,1樓,"18,541平方公尺",232平方公尺,"17,215平方公尺",(08)7837093#16,http://web.twps.ptc.edu.tw/,51,,無,,無,無,yes
屏府教前字第11155139700號,屏府教社字第0940100886號,2005/05/26,屏東縣泰武鄉武潭國民小學附設幼兒園,鄭志隆,屏東縣,泰武鄉,公立,[921]潭中巷45號,1樓,283.14平方公尺,171.17平方公尺,111.97平方公尺,(08)7836220,http://www.wtes.ptc.edu.tw/,30,"		",無,,無,有,yes
屏府教前字第11155139700號,屏府教特字第1000088478號,2011/04/06,屏東縣泰武鄉武潭國民小學附設幼兒園佳平分班,,屏東縣,泰武鄉,公立,[921]佳平巷118號,1樓,265.468平方公尺,184.968平方公尺,80.5平方公尺,(08)7835068,https://www.wtes.ptc.edu.tw/nss/p/index,30,,無,,無,無,yes
屏府教前字第10522767200號,屏府教特字第10130884500號,1982/09/01,屏東縣泰武鄉立幼兒園,邱登星,屏東縣,泰武鄉,公立,[921]潭中巷83之1號,1樓、2樓,251.4平方公尺,116.1平方公尺,135.3平方公尺,(08)7832435#220,,25,,無,,無,無,yes
