reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教特字第1010117417號,(84)府社福托字第23363號,1995/04/08,新竹市私立安琪園幼兒園,李素卿,新竹市,新竹市,私立,[300]中華路一段2巷49號1-2樓,1-2,360.05平方公尺,360.05平方公尺,,(03)5337007,,70,,113-115,,無,無,yes
府教特字第1010105769號,府社婦字第62564號,2000/09/01,新竹市私立嘉德琳幼兒園,萬瑞琴,新竹市,新竹市,私立,[300]光復路二段2巷49-4號1樓,1,531.86平方公尺,274.61平方公尺,257.25平方公尺,(03)5715890,,90,"		",無,,無,有,yes
府教特字第1110095640號,府社婦字第0980117876號,2009/10/27,新竹市私立大樹幼兒園,康惠明,新竹市,新竹市,私立,[300]光華二街88號1-2樓,1樓、2樓,469.23平方公尺,384.86平方公尺,84.37平方公尺,(03)5326233,,110,,113-115,,無,無,yes
府教特字第1010087504號,府社婦字第0950005171號,2006/01/13,新竹市私立意頓幼兒園,趙巾慧,新竹市,新竹市,私立,[300]光華街66號,1F,425.91平方公尺,399.71平方公尺,26.2平方公尺,(03)5340076,,75,"		",無,,無,有,yes
府教特字第1010098942號,府社婦字第68810號,2001/09/19,新竹市私立喬太幼兒園,陳淑玲,新竹市,新竹市,私立,[300]經國路一段379巷41號1-2樓,1~2樓,774.17平方公尺,774.17平方公尺,,(03)5356969,http://elite.myweb.hinet.net/index.html,40,"		",113-115,,無,有,yes
府教特字第1130120575號,府社婦字第1000092082號,2011/08/11,新竹市私立陽光森林幼兒園,向翔華,新竹市,新竹市,私立,[300]延平路二段80巷31號,1~3樓,526.67平方公尺,526.67平方公尺,,(03)5305319#9,,270,"		",113-115,,有，人數：40,有,yes
府教特字第1010071945號,府教特字第1010071945號,2012/06/15,新竹市私立美加幼兒園,林宗賢,新竹市,新竹市,私立,[300]光復路一段20號,1~2層,608.57平方公尺,447.96平方公尺,160.61平方公尺,(03)5772266,,100,,113-115,,無,有,yes
府教特字第1010098982號,府社婦字第0950108084號,2006/10/26,新竹市私立丹帝萊恩幼兒園,吳宗賢,新竹市,新竹市,私立,[300]建功一路59巷28號1樓,1F,146.79平方公尺,146.79平方公尺,,(03)5749285,,33,,113-115,,無,有,yes
府教特字第1010099644號,府社婦字第0990063254號,2010/06/15,新竹市私立園田嘉幼兒園,李嘉芬,新竹市,新竹市,私立,[300]牛埔東路33巷50號1-3樓,1-3,173.65平方公尺,102.19平方公尺,71.46平方公尺,(03)5389131,,43,,無,,無,無,yes
府教特字第1010151225號,八九府教前字第38863號,2000/06/08,新竹市私立弋果幼兒園,孫瑞芬,新竹市,新竹市,私立,[300]金山七街27號1樓,1樓,523.02平方公尺,313.83平方公尺,209.19平方公尺,(03)5633913,http://www.eagletw.com/chinese/08_branch_school/index.asp?MainID=1,90,"		",無,,無,有,yes
府教特字第1140064883號,四九府教國字第0009號,1960/05/30,財團法人天主教耶穌會附設新竹市私立震旦幼兒園,,新竹市,新竹市,私立,[300]德成街72號,1-2,"1,501.13平方公尺",574.93平方公尺,926.2平方公尺,(03)5260959,aurora.topschool.com.tw,270,,無,,無,無,yes
府教特字第1010103392號,府社婦字第0950079588號,2006/08/15,新竹市私立田心庄幼兒園,饒美珍,新竹市,新竹市,私立,[300]經國路一段479巷11弄8號,1~2,481.36平方公尺,310.95平方公尺,170.41平方公尺,(03)5311833,www.facebook.com/hsinchu.tyan.shin.juang,110,,113-115,,有，人數：20,無,yes
府教特字第1100045166號,府社婦字第0930072207號,2004/07/02,新竹市私立聖奧得幼兒園,陳秋津,新竹市,新竹市,私立,[300]金山九街81號1樓,1-3樓,344.34平方公尺,344.34平方公尺,,(03)6661177,,90,,113-115,,有，人數：15,有,yes
府字第1010116241號,府社婦字第0980060653號,2009/06/08,新竹市私立孟格爾幼兒園,彭斯廉,新竹市,新竹市,私立,[300]武陵路179巷10號1樓,1,103.89平方公尺,95.63平方公尺,8.26平方公尺,(03)5455599,,24,,113-115,,無,無,yes
府教特字第1120198051號,(89)府社婦字第62185號,2000/08/31,新竹市私立金愛幼兒園,吳貞儀,新竹市,新竹市,私立,[300]經國路2段390號1-3樓,1~3樓,571.88平方公尺,571.88平方公尺,,(03)5281580,http://goose.topschool.com.tw/,110,,113-115,,無,無,yes
府教特字第1130209043號,府教特字第1010099140號,2012/08/17,新竹市私立親仁科園幼兒園,劉志輝,新竹市,新竹市,私立,[300]關新西街49號1-3樓,1-3樓,930.86平方公尺,810.94平方公尺,119.92平方公尺,(03)5787222,,214,"		",無,,無,無,yes
府教特字第1010147744號,(76)府社福字第75028號,1987/04/13,新竹市私立正大幼兒園,高美鳳,新竹市,新竹市,私立,[300]北新街41號1樓,1~2F,165.74平方公尺,165.74平方公尺,,(03)5246299,,30,,113-115,,有，人數：15,無,yes
府教特字第1010140849號,府社婦字第1000149109號,2011/11/24,新竹市私立聖保羅幼兒園,游麗珠,新竹市,新竹市,私立,[300]延平路一段60號1-3樓,1~3F,341.65平方公尺,341.65平方公尺,,(03)5242138,,97,"		",114-115,,有，人數：11,無,yes
府教特字第1010151043號,府社婦字第0940086836號,2005/09/08,新竹市私立史丹佛幼兒園,羅賴燈,新竹市,新竹市,私立,[300]經國路一段156巷49號,1-3樓,"5,000.52平方公尺","2,388.97平方公尺","2,611.55平方公尺",(03)5330033,,660,"		",無,,有，人數：300,有,yes
府教特字第1110127824號,府社婦字第0940070802號,2005/07/29,新竹市私立啓賦幼兒園,陳淑玲,新竹市,新竹市,私立,[300]鐵道路二段101巷1號,1到3層,606.07平方公尺,455.11平方公尺,150.96平方公尺,(03)5430666,https://hscmons.wordpress.com/,169,,113-115,,有，人數：16,有,yes
府教特字第1010155813號,府社福托字第022號,1988/01/27,新竹市私立天天幼兒園,袁慶岱,新竹市,新竹市,私立,[300]民有街2號1樓,1F,144平方公尺,86.22平方公尺,57.78平方公尺,(03)5777009,,20,,無,,無,無,yes
府教特字第1130086655號,(85)府社福字第18163號,1996/03/13,新竹市私立欣禾幼兒園,游麗珠,新竹市,新竹市,私立,[300]民富街252、254、256號1樓,1F,293.2平方公尺,293.2平方公尺,,(03)5221672,,82,,113-115,,無,有,yes
府教特字第1010136243號,府社婦字第1000102619號,2011/09/07,新竹市私立史丹佛竹科幼兒園,羅賴燈,新竹市,新竹市,私立,[300]大學路81巷3弄53、53-1號,1,"2,195.03平方公尺",599.7平方公尺,"1,595.33平方公尺",(03)5716988,,230,"		",無,,無,有,yes
府教特字第1100032029號,府社婦字第0940001136號,2005/01/11,新竹市私立檸檬樹幼兒園,徐俊輝,新竹市,新竹市,私立,[300]中華路三段67號,1-3樓,512.08平方公尺,512.08平方公尺,,(03)5243365,https://nasa.topschool.tw/Home/Main,120,"		",無,,無,有,yes
(府教特字第1080180436號,八三府教國字第72112號,1994/02/01,新竹市私立皇家幼兒園,楊元偉,新竹市,新竹市,私立,[300]南大路748巷3弄3號,1-3樓,944.46平方公尺,750.99平方公尺,193.47平方公尺,(03)5215727,,90,,113-115,,有，人數：10,有,yes
府教特字第1080175841號,府教前字第0930040304號,2004/03/22,新竹市私立加米幼兒園,邱秋景,新竹市,新竹市,私立,[300]水利路128號1樓,1樓、2樓,"1,264.31平方公尺",892.5平方公尺,371.81平方公尺,(03)5711818#168,,150,"		",無,,無,有,yes
府教特字第1010151241號,府教國字第16402號,1997/03/08,新竹市私立蒲公英精實幼兒園,史皓珍,新竹市,新竹市,私立,[300]明湖路400巷2-1號,一~二樓,817.32平方公尺,489.97平方公尺,327.35平方公尺,(03)5202999,http://dandelion2.urb.com.tw/,90,,113-115,,無,無,yes
府教特字第1100165031號,府社婦字第0950011359號,2006/02/13,新竹市私立紐約幼兒園,李旻潔,新竹市,新竹市,私立,[300]光復路一段585號,1-3層,684.85平方公尺,534.2平方公尺,150.65平方公尺,(03)6668588,http://bilingual.nykids.com.tw/,90,"		",無,,無,有,yes
府教特字第1090131626號,(87)府社福字第45282號,1998/06/19,新竹市私立傑恩幼兒園,林敬儒,新竹市,新竹市,私立,[300]埔頂路125號1-2樓,1-2樓,228.12平方公尺,228.12平方公尺,,(03)5797999,,60,,無,,無,無,yes
府教特字第1140178280號,府社婦字第0980125347號,2009/11/17,新竹市私立艾唯兒幼兒園,陳怡欣,新竹市,新竹市,私立,[300]高翠路327巷8弄2號1-3樓,,,,,(03)6017001,http://www.iwill.woby.tw/,270,,113-115,,有，人數：70,無,yes
府教特字第1130015706號,府社婦字第0940004968號,2005/01/17,新竹市私立維肯幼兒園,楊明潭,新竹市,新竹市,私立,[300]大雅路100號,1-3F,"1,454.49平方公尺","1,454.49平方公尺",,(03)5339733,,298,"		",無,,無,有,yes
府教特字第1040092328號,八六府教國字第15408號,1997/03/05,新竹市私立新悅成幼兒園,傅麗娜,新竹市,新竹市,私立,[300]北大路四十巷9-2號,1樓、2樓,543平方公尺,383平方公尺,160平方公尺,(03)5427505,yuechen20140303@gmail.com,90,,113-115,,無,有,yes
府教特字第1010152527號,府教特字第49168號,2006/08/01,財團法人信誼基金會附設新竹市私立光明幼兒園,,新竹市,新竹市,私立,[300]光明新村186號,1樓,"3,017.3平方公尺","1,304.34平方公尺","1,712.96平方公尺",(03)5726865,https://preschool.hsin-yi.org.tw/kuangming,480,,無,,無,無,yes
府教特字第1010160844號,府社婦字第74444號,2000/10/17,新竹市私立諾貝兒幼兒園,夏立廉,新竹市,新竹市,私立,[300]東大路2段165號1-2樓,,,,,(03)5328438,,120,"		",無,,無,有,yes
府教特字第1010151836號,府社婦字第0930057437號,2004/10/07,新竹市私立勁寶兒向日葵幼兒園,蔡玉琴,新竹市,新竹市,私立,[300]武陵路36-3號1-2樓、36-2號1-2樓,,,,,(03)5318726,,75,,無,,無,無,yes
府教特字第1120163818號,府教特字第1020037900號,2013/03/29,新竹市私立佳佳大自然幼兒園,蔡美珠,新竹市,新竹市,私立,[300]五福路一段168號及168號2樓,1樓、2樓、3樓,"2,613.39平方公尺","1,352.43平方公尺","1,260.96平方公尺",(03)5372951,jia168,316,"		",113-115,,有，人數：150,無,yes
府教特字第1020309462號,府教特字第1020309462號,2013/06/21,新竹市私立何嘉仁東園幼兒園,倪甄偵,新竹市,新竹市,私立,[300]博愛街96號1-2樓,1樓至2樓,"1,581.17平方公尺",952.74平方公尺,628.43平方公尺,(03)5721590,hs1108@hess.com.tw,200,"		",無,,無,無,yes
府教特字第1070094669號,府教特字第1020400151號,2013/12/25,新竹市私立熊麻吉幼兒園,張秀珠,新竹市,新竹市,私立,[300]科學園路107巷20號1-2樓,1樓、2樓,245.41平方公尺,245.41平方公尺,,(03)5798686,,34,,113-115,,無,無,yes
府教特字第1070075853號,府教特字第1020400140號,2013/12/30,新竹市私立帝堡幼兒園,徐盛良,新竹市,新竹市,私立,[300]光華二街72巷41號1-3樓,1樓、2樓、3樓,"1,710.39平方公尺","1,164.09平方公尺",546.3平方公尺,(03)5359347,dibao16888@gmail.com,180,,113-115,,無,無,yes
府教特字第1040052441號,府教特字第1040052441號,2015/03/24,新竹市私立嘉德琳關埔幼兒園,萬瑞琴,新竹市,新竹市,私立,[300]埔頂三路148號1-3樓,1樓、2樓、3樓,"1,421.31平方公尺","1,184.17平方公尺",237.14平方公尺,(03)5790918,,133,"		",無,,無,有,yes
府教特字第1040134630號,府教特字第1040134630號,2015/09/02,新竹市私立星安幼兒園,張瑞庭,新竹市,新竹市,私立,[300]四維路21巷28號1-2樓,,,,,(03)5261597,,92,,無,,無,有,yes
府教特字第1060116105號,府教特字第1050176595號,2016/12/12,新竹市私立南瓜田國際幼兒園,楊捷羽,新竹市,新竹市,私立,[300]經國路一段479巷1弄2號1-2樓,1樓、2樓,400.48平方公尺,255.09平方公尺,145.39平方公尺,(03)5327751,,60,,無,,無,有,yes
府教特字第1090024752號,府教特字第1060095545號,2017/07/03,新竹市私立艾丁堡幼兒園,楊禮誌,新竹市,新竹市,私立,[300]延平路一段214巷74號1-2樓,1樓、2樓,"1,037.84平方公尺",389.82平方公尺,648.02平方公尺,(03)5251000,,105,"		",無,,無,有,yes
府教特字第1060109839號,府教特字第1060109839號,2017/07/26,新竹市私立夏綠蒂幼兒園,莊文興,新竹市,新竹市,私立,[300]牛埔北路120號,1樓、2樓、3樓,"3,848.91平方公尺","2,951.22平方公尺",897.69平方公尺,(03)5396319,http://www.ckkids.com.tw/about,468,"		",無,,無,無,yes
府教特字第1060187928號,府教特字第1060187928號,2018/01/11,新竹市私立紐約竹科幼兒園,柳懿真,新竹市,新竹市,私立,[300]光復路一段607巷1弄1號,1樓、2樓、3樓,597.4平方公尺,307.31平方公尺,162.39平方公尺,(03)6668046,新竹市東區光復路一段607巷1弄1號,75,,無,,無,有,yes
府教特字第1080074904號,府教特字第1070033005號,2018/03/02,新竹市私立聖奇幼兒園,吳貞儀,新竹市,新竹市,私立,[300]慈濟路268號,1樓、2樓、3樓,"2,002.32平方公尺","1,100.46平方公尺",901.86平方公尺,(03)5785268,,290,"		",無,,無,有,yes
府教特字第1070192338號,府教特字第1070192338號,2018/12/28,牧德科技股份有限公司職工福利委員會附設新竹市私立牧德幼兒園,陳復生,新竹市,新竹市,私立,[300]工業東二路2之3號,1樓,300.6平方公尺,140.6平方公尺,160平方公尺,(03)5638599#301,,20,,無,,無,無,yes
府教特字第1070182744號,府教特字第1070182744號,2018/12/06,康橋學校財團法人新竹市康橋國民中小學附設新竹市私立康橋幼兒園,李萬吉,新竹市,新竹市,私立,[300]柴橋路95號,1樓、2樓、3樓,"2,406.58平方公尺","1,955.26平方公尺",451.32平方公尺,(03)5668399,http://www.kcbs.hc.edu.tw/zh/index.html,300,"		",無,,無,無,yes
府教特字第1080092546號,府教特字第1080092546號,2019/06/12,新竹市私立禾果幼兒園,吳慧玲,新竹市,新竹市,私立,[300]湳中街71號,1樓、2樓、3樓,599.69平方公尺,487.27平方公尺,112.42平方公尺,(03)5351331,www.hugopre.com,64,,113-115,,無,無,yes
府教特字第1090103561號,府教特字第1080108525號,2019/07/12,新竹市私立紐約國際幼兒園,柳懿真,新竹市,新竹市,私立,[300]光復路一段476巷99號,1樓、2樓、3樓,"2,516.87平方公尺","1,859.59平方公尺",657.28平方公尺,(03)5641188,https://www.nyio.com.tw/,330,,無,,無,無,yes
府教特字第1110073225號,府教特字第1080113828號,2019/07/19,新竹市私立閑谷幼兒園,黃麗敏,新竹市,新竹市,私立,[300]閑谷二街2號,1樓、2樓,981.79平方公尺,711.79平方公尺,270平方公尺,(03)5370327,,90,"		",113-115,,無,無,yes
府教特字第1110030795號,府教特字第1080113949號,2019/07/22,聯發科技股份有限公司職工福利委員會附設新竹市私立聯發科技幼兒園,許皓鈞,新竹市,新竹市,私立,[300]力行三路11號,1樓、2樓,"1,984.24平方公尺","1,346.84平方公尺",637.4平方公尺,(03)5670766#33171,,166,,無,,無,無,yes
府教特字第1080193358號,府教特字第1080193358號,2020/01/17,新竹市私立夏哲森幼兒園,楊傳蓮,新竹市,新竹市,私立,[300]光復路一段647號,1樓、2樓,"1,042.13平方公尺",666.46平方公尺,326.23平方公尺,(03)5783937,https://s1.kidsday.com.tw/summercastle/,100,,無,,無,無,yes
府教特字第1090125139號,府教特字第1090125139號,2020/08/17,新竹市私立婕之寶幼兒園,周瑜婕,新竹市,新竹市,私立,[300]國華街72巷8號,1樓,310.47平方公尺,196.75平方公尺,113.72平方公尺,(03)5350271,,45,,113-115,,無,無,yes
府教特字第1100132170號,府教特字第1100132170號,2021/09/01,新竹市私立艾丁堡國際幼兒園,楊禮誌,新竹市,新竹市,私立,[300]金農路16號,1樓、2樓、3樓,"2,578.11平方公尺","1,781.28平方公尺",796.83平方公尺,(03)5330055,,302,"		",無,,無,有,yes
府教特字第1100165381號,府教特字第1100165381號,2021/11/04,新竹市私立米羅關埔幼兒園,游雅雯,新竹市,新竹市,私立,[300]埔頂一路290號,1樓、2樓、3樓,"1,579.29平方公尺","1,022.86平方公尺",556.43平方公尺,(03)6667966,,180,,無,,無,無,yes
府教特字第1120124860號,府教特字第1110110408號,2022/07/22,新竹市私立奇達國際幼兒園,陳猛飛,新竹市,新竹市,私立,[300]科學園路6之8號,1樓、2樓,749.12平方公尺,432.66平方公尺,316.46平方公尺,(09)08107372,,90,,無,,無,無,yes
府教特字第1110131622號,府教特字第1110131622號,2022/08/26,國防部全動署後備指揮部世紀鑫城職場互助教保服務中心(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,私立,[300]金城一路50-2、50-3號1-2樓,,,,,(03)5730863,www.facebook.com/century.nt2022,40,,無,,無,無,no
府教特字第1110156719號,府教特字第1110156719號,2022/10/14,新竹市警察局職場互助教保服務中心(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),邱健凱,新竹市,新竹市,私立,[300]武陵路173號,1樓,86.32平方公尺,86.32平方公尺,,(03)5453673,https://www.facebook.com/hsinchupolice,20,,無,,無,無,no
府教特字第1120133429號,府教特字第1120133429號,2023/08/28,法務部滿竹園職場互助教保服務中心(委託社團法人新竹縣教保人員協會辦理),葉桂娥,新竹市,新竹市,私立,[300]少年街20、22號,1樓,172.08平方公尺,172.08平方公尺,,(03)5280611,評鑑情形：,40,,無,,無,無,no
府教特字第1130202385號,府教特字第1130202385號,2024/12/16,瑞昱半導體股份有限公司職工福利委員會附設新竹市私立瑞昱幼兒園,黃仙名,新竹市,新竹市,私立,[300]園區二路9-1號1樓,,,,,(03)6590960,,122,,無,,無,無,yes
府教特字第1140133417號,府教特字第1140133417號,2025/08/08,新竹市私立小星星幼兒園,胡澤湘,新竹市,新竹市,私立,[300]天府路一段356號1-3樓,,,,,(03)5363999,新竹市天府路一段356號,45,,無,,無,無,yes
府教特字第1140142525號,府教特字第1140142525號,2025/08/27,新竹市私立傑尼斯蒙特梭利幼兒園,黃麗愛,新竹市,新竹市,私立,[300]埔頂路370號1-3樓,,,,,(03)6235280,,195,,無,,無,無,yes
府教特字第1100115848號,府社婦字第1000119256號,2011/10/07,新竹市高峰非營利幼兒園(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]高翠路332巷2號,1樓、2樓,"1,974.2平方公尺","1,413.2平方公尺",561平方公尺,(03)5613580,www.facebook.com/gfk5613580,150,,無,,無,無,no
府教特字第1090177457號,府社婦字第1000119250號,2011/10/07,新竹市陽光非營利幼兒園（委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]明湖路200號(低年級大樓1樓),1樓,648.6平方公尺,468.6平方公尺,180平方公尺,(03)5628963,www.facebook.com/sunlight.preschool,120,,無,,無,無,no
府教特字第1130149963號,府教特字第1030175659號,2014/09/22,新竹市新科非營利幼兒園（委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]光復路一段89巷88號,1樓,620.98平方公尺,337.51平方公尺,283.47平方公尺,(03)5770092,www.facebook.com/thinkkids2014/reviews,106,,無,,無,無,no
府教特字第1090177457號,府教特字第1050145008號,2016/09/23,新竹市建華非營利幼兒園（委託社團法人新竹市教保人員協會辦理）,許玉齡,新竹市,新竹市,非營利,[300]學府路2號,1樓、2樓,"1,325平方公尺",670平方公尺,485平方公尺,(03)5622650,www.facebook.com/Jianhua0926,120,,無,,無,無,no
府教特字第1090177460號,(87)府教國字第24623號,2017/08/29,新竹市南寮非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),邱健凱,新竹市,新竹市,非營利,[300]嘉濱路10號,1樓、2樓、地下一樓,"2,746.99平方公尺","1,443.81平方公尺","1,303.18平方公尺",(03)5360888,https://www.facebook.com/TMDPAEA03/,120,,無,,無,無,no
府教特字第1090015283號,府教特字第1070126349號,2018/08/27,新竹市福林非營利幼兒園(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]士林北路36號,1樓、2樓、3樓,"2,997.43平方公尺","1,791.21平方公尺",825.93平方公尺,(03)5420026,www.facebook.com/fulin.prschool/,180,,無,,無,無,no
府教特字第1090153553號,府教特字第1090153553號,2020/10/08,新竹市關埔非營利幼兒園(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]慈濟路2號,1樓,"1,380平方公尺","1,018.27平方公尺",361.73平方公尺,(03)5772230,www.facebook.com/Guanpu2021,120,,無,,無,無,no
府教特字第1110172226號,府教特字第1100131010號,2021/08/30,新竹市華德福非營利幼兒園(委託社團法人新竹人智哲學發展學會辦理),何雅雯,新竹市,新竹市,非營利,[300]華德福街168號,1樓,"2,062.3平方公尺","1,133.3平方公尺",929平方公尺,(03)5207615,https://www.facebook.com/hcaawkg,120,,無,,無,無,no
府教特字第1110116713號,府教特字第1110116713號,2022/08/12,國家科學及技術委員會新竹科學園區管理局篤行員工子女非營利幼兒園(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]篤行路1號,,,,,(03)6661240,www.facebook.com/dothings2022,302,,無,,無,無,no
府教特字第1120117436號,府教特字第1120117436號,2023/07/28,國立清華大學員工子女非營利幼兒園(委託社團法人新竹市教保人員協會辦理),許玉齡,新竹市,新竹市,非營利,[300]光復路二段清大東院9-10號,1樓,489.59平方公尺,289.59平方公尺,200平方公尺,(03)5721184,https://www.facebook.com/people/%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%93%A1%E5%B,60,,無,,無,無,no
