reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
中市教幼字第1130034517號,中市教幼字第1130034517號,2024/05/08,臺中市私立哈波特幼兒園,許育綺,臺中市,北屯區,私立,[406]仁平街139號,1樓、2樓、3樓,"2,120.65平方公尺","1,165.75平方公尺",954.9平方公尺,(04)24366707,,301,"		",113-115,,無,無,yes
中市教幼字第1140065934號,中市教幼字第1140065934號,2025/07/23,臺中市私立仁和馬里蘭幼兒園,何家麟,臺中市,北屯區,私立,[406]梅川東路五段501號,,,,,(04)24228889#9,臺中市北屯區梅川東路五段501號,612,,無,,無,無,yes
中市教幼字第1140055587號,中市教幼字第1040098988號,2015/12/15,臺中市三光非營利幼兒園(委託財團法人宏觀文教基金會辦理),李効宗,臺中市,北屯區,非營利,[406]三光一街77號,1樓,"1,046.93平方公尺",753.07平方公尺,293.86平方公尺,(04)22372216,http://www.2-6.org.tw,90,,無,,無,無,no
中市教幼字第1120064316號,中市教幼字第1080067593號,2019/07/26,臺中市文昌非營利幼兒園(委託財團法人星光教育基金會辦理),林姍瑩,臺中市,北屯區,非營利,[406]昌平路一段91號,1樓,"1,539.85平方公尺","1,179.85平方公尺",360平方公尺,(04)22338339,評鑑情形：,120,,無,,無,無,no
中市教幼字第1090093965號,中市教幼字第1090065450號,2020/07/30,臺中市廍子非營利幼兒園(委託財團法人中臺科技大學設立之中臺科技大學辦理),陳錦杏,臺中市,北屯區,非營利,[406]和順路277號,1樓、2樓、3樓,"3,490.86平方公尺","2,335.06平方公尺","1,155.8平方公尺",(04)24351338,https://www.facebook.com/taichungbutz,272,,無,,無,無,no
中市教幼字字第1090064458號,中市教幼字字第1090064458號,2020/07/31,臺中市陳平非營利幼兒園(委託財團法人三之三生命教育基金會辦理),吳文宗,臺中市,北屯區,非營利,[406]陳平路58號,1樓,742.6平方公尺,361.9平方公尺,380.7平方公尺,(04)22930373,評鑑情形：,90,,無,,無,無,no
中市教幼字第1110061765號,中市教幼字第1110061765號,2022/08/01,臺中市大德非營利幼兒園(委託財團法人三之三生命教育基金會辦理),吳文宗,臺中市,北屯區,非營利,[406]雷中街2-23號,1樓,"1,611.69平方公尺",497.69平方公尺,"1,114平方公尺",(04)22950163,評鑑情形：,106,,無,,無,無,no
中市教幼字第1140013446號,中市教幼字第1130063193號,2024/08/01,臺中市仁美非營利幼兒園(委託財團法人弘光科技大學設立之弘光科技大學辦理),蘇弘毅,臺中市,北屯區,非營利,[406]崇德十二路500號,1樓、2樓、3樓,"1,829.01平方公尺","1,372.77平方公尺",,(04)24227781,評鑑情形：,106,,無,,無,無,no
中市教幼字第1140064782號,中市教幼字第1130064374號,2024/08/01,臺中市四張犁非營利幼兒園(委託財團法人朝陽科技大學設立之朝陽科技大學辦理),鄭道明,臺中市,北屯區,非營利,[406]豐樂路二段133號,,,,,(04)24214449,評鑑情形：,166,,無,,無,無,no
中市教幼字第1140077386號,府教國字第20594號,1999/02/10,臺中市西屯區何厝國民小學附設幼兒園,王丕助,臺中市,西屯區,公立,[407]重慶路1號,1樓、2樓,"1,474平方公尺",847平方公尺,602平方公尺,(04)23166492#770,http://mail.hces.tc.edu.tw/~kids/index.html,180,,無,,無,無,yes
中市教幼字第1080078034號,中市教幼字第1000005242號,2011/01/31,臺中市西屯區上石國民小學附設幼兒園,劉益嘉,臺中市,西屯區,公立,[407]西屯路2段上石南六巷25號,1樓、2樓,530平方公尺,350平方公尺,180平方公尺,(04)27087412#770,http://www.hses.tc.edu.tw,60,,無,,無,無,yes
中市教幼字第1120083395號,府教特字第0970035489號,2008/03/04,臺中市西屯區大仁國民小學附設幼兒園,胡秀美,臺中市,西屯區,公立,[407]重慶路200號,,,,,(04)23134545#6791,www.dres.tc.edu.tw/xoops,120,,無,,無,無,yes
中市教幼字第1140076463號,府教國字第88842號,1992/09/01,臺中市西屯區協和國民小學附設幼兒園,簡雅雯,臺中市,西屯區,公立,[407]安和路99號,1樓、2樓,"1,120平方公尺",310平方公尺,810平方公尺,(04)23587342,,90,,無,,無,無,yes
中市教幼字第1120068109號,88府教國字第20594號,1999/02/10,臺中市西屯區大鵬國民小學附設幼兒園,王慶祥,臺中市,西屯區,公立,[407]中平路268號,1樓、2樓、3樓,"1,110平方公尺",810平方公尺,300平方公尺,(04)22988451,https://dpes.tc.edu.tw/,152,,無,,無,無,yes
中市教幼字第1110072109號,90府教特字第23285號,2001/02/21,臺中市西屯區泰安國民小學附設幼兒園,邱義隆,臺中市,西屯區,公立,[407]環中路二段368號,1樓、2樓,790平方公尺,550平方公尺,240平方公尺,(04)27017045#805,http://tw.class.urlifelinks.com/class/?csid=css000000021526,76,,無,,無,無,yes
中市教幼字第1120084071號,中市教幼字第1010053575號,2012/08/01,臺中市西屯區重慶國民小學附設幼兒園,劉美芬,臺中市,西屯區,公立,[407]重慶路358號,1樓、2樓、3樓,"5,531.92平方公尺","5,009.92平方公尺",522平方公尺,(04)23123517#790,https://cges.tc.edu.tw/,180,,無,,無,無,yes
府授教高教高字第1050263243號,教一字第21569號,1986/12/21,臺中市立啟聰學校幼兒部,許榮添,臺中市,西屯區,公立,[407]安和路1號,2,"1,947平方公尺","1,797平方公尺",150平方公尺,(04)23589577,,0,,無,,無,無,yes
中市教幼字第1130029637號,中市教幼字第1020058497號,2013/08/01,臺中市西屯區上安國民小學附設幼兒園,陳華玲,臺中市,西屯區,公立,[407]上安路156號,1樓,969.4平方公尺,782平方公尺,187.4平方公尺,(04)24527322#771,,60,,無,,無,無,yes
中市教幼字第1120068108號,中市教幼字第1020058498號,2013/08/01,臺中市西屯區西屯國民小學附設幼兒園,彭偉峰,臺中市,西屯區,公立,[407]西屯路2段300號,1樓、2樓,"1,270平方公尺",870平方公尺,400平方公尺,(04)27013534#770,,90,,無,,無,無,yes
中市教幼字第1110071958號,中市教幼字第10300658534號,2014/08/01,臺中市西屯區國安國民小學附設幼兒園,謝淵智,臺中市,西屯區,公立,[407]國祥街1,1樓,"1,118.6平方公尺",741.6平方公尺,377平方公尺,(04)24621681#670,,90,,無,,無,無,yes
中市教幼字第1070092913號,府社福字第5802號,1969/07/31,財團法人臺灣省臺中市水湳佛教蓮社附設臺中市私立慈蓮幼兒園,,臺中市,西屯區,私立,[407]大鵬路57號,,,,,(04)22913622,http://0422913622.woby.com.tw/,145,,113-115,,無,有,yes
中市教幼字第1010018199號,中市府社福字第21259號,1999/02/09,臺中市私立台大幼兒園,陳秀英,臺中市,西屯區,私立,"[407]福雅路150號1,2樓",1樓至3樓,"1,402.67平方公尺","1,196.67平方公尺",206平方公尺,(04)24633060,,400,"		",113-115,,有，人數：140,有,yes
中市教幼字第1130115469號,中市府社婦字第8909號,2000/04/01,臺中市私立西屯格林幼兒園,邱文霞,臺中市,西屯區,私立,"[407]協和北巷1之7號1,2樓、1之8號1,2樓",1至2樓,"2,658平方公尺","1,306.81平方公尺","1,351.19平方公尺",(04)23508666,http://greenkid.topschool.com.tw,353,"		",無,,有，人數：60,無,yes
中市教幼字第1040051294號,中市府社婦字第9016號,2001/11/20,臺中市私立早稻田藝術幼兒園,張炳福,臺中市,西屯區,私立,"[407]福雅路426、428號1,2樓",1-2樓,"1,210.035平方公尺",558.365平方公尺,651.67平方公尺,(04)24636789,http://www.nlartkids.com.tw,360,"		",無,,有，人數：50,有,yes
中市教幼字第1140037725號,中市府社婦字第0950209861號,2005/10/16,臺中市臺中地區農會附設臺中市私立西屯幼兒園,陳成添,臺中市,西屯區,私立,[407]西屯路二段303號,1.2.3樓,"1,473.42平方公尺",939.28平方公尺,534.14平方公尺,(04)27023510,http://setun.topschool.com.tw/,315,"		",無,,有，人數：50,無,yes
中市教幼字第1120071500號,中市府社婦字第9222號,2003/10/29,臺中市私立優斯特幼兒園,張可欣,臺中市,西屯區,私立,"[407]西屯路三段145號1,2樓",一、二樓,729.89平方公尺,355.25平方公尺,374.64平方公尺,(04)24628216,,170,"		",無,,有，人數：12,無,yes
中市教幼字第1010019436號,中市府社福字第8104號,1992/01/21,臺中市私立圓明傳幼兒園,楊美鳳,臺中市,西屯區,私立,"[407]福雅路65巷7號1,2樓",1-2,373.91平方公尺,254.3平方公尺,119.61平方公尺,(04)24608787,http://www.mon-chinese.com,60,,無,,有，人數：20,無,yes
中市教幼字第1040026973號,74府教國字第06919,1985/01/23,臺中市私立育英幼兒園,郭惠菁,臺中市,西屯區,私立,[407]河南路2段74巷35號,1-3樓,"1,177.89平方公尺",605.06平方公尺,572.83平方公尺,(04)22912729,,88,,113-115,,無,有,yes
中市教幼字第1090063016號,府教國字第160512號,1999/07/22,臺中市私立培德幼兒園,董美珍,臺中市,西屯區,私立,[407]西安街118號,1樓、2樓,"1,451.85平方公尺",973.86平方公尺,477.99平方公尺,(04)27078000,,176,"		",無,,無,無,yes
中市教幼字第1010025185號,中市府社婦字第9219號,2003/08/29,臺中市私立逢甲幼兒園,陳福爐,臺中市,西屯區,私立,"[407]西安街78號1,2,3樓",1~3,407.02平方公尺,179.72平方公尺,227.3平方公尺,(04)27018008,http://www.fc-kid.com.tw,99,,113-115,,有，人數：30,有,yes
中市教幼字第1010026860號,中市府社婦字第0980037130號,2006/01/10,臺中市私立愛德堡幼兒園,竇瑜芬,臺中市,西屯區,私立,[407]福雅路267號,,,,,(04)24633909,,438,"		",無,,有，人數：43,有,yes
中市教幼字第1040081947號,府教特字第0950086132號,2003/06/09,臺中市私立道兒頓幼兒園,張聖智,臺中市,西屯區,私立,[407]大墩十九街118號,3樓,"1,263.44平方公尺",858.01平方公尺,405.43平方公尺,(04)23207171,,135,,113-115,,無,無,yes
中市教幼字第1120071035號,中市府社婦字第9104號,2002/01/18,臺中市私立小熊森林幼兒園,戴智梅,臺中市,西屯區,私立,[407]上安路53號1-2樓,1-2樓,481.56平方公尺,344.56平方公尺,137平方公尺,(04)27018986,http://firefox1009.myweb.hinet.net/,60,,無,,無,有,yes
中市教幼字第1040050319號,中市府社福字第8712號,1998/09/08,臺中市私立慈英幼兒園,魏麗華,臺中市,西屯區,私立,[407]永福路22巷37、39號,1樓、2樓,423.99平方公尺,351.08平方公尺,72.91平方公尺,(04)24633779,,73,,無,,有，人數：13,無,yes
中市教幼字第1010018318號,中市府社婦字第9601號,2007/01/08,臺中市私立貝兒達幼兒園,廖瑛淇,臺中市,西屯區,私立,[407]中工三路153巷8號1-2樓,,,,,(04)23583865,http://bearda.np2.tw,60,"		",無,,無,有,yes
中市教幼字第1010021721號,中市府社福字第8808號,1999/05/25,臺中市私立維多利亞協和幼兒園,廖景陽,臺中市,西屯區,私立,[407]協和北巷6-1號,1-2樓,"2,757.79平方公尺",510.86平方公尺,"2,246.93平方公尺",(04)23506919,http://www.kid-victoria.org.tw,140,"		",無,,無,無,yes
中市教幼字第1060101380號,中市府社婦字第0940159756號,2005/09/02,財團法人福智文教基金會附設臺中市私立妙慧幼兒園,盧克宙,臺中市,西屯區,私立,[407]何厝街6巷19號,1樓至3樓,334.42平方公尺,273.48平方公尺,,(04)23116799,,39,,113-115,,無,無,yes
中市教幼字第1070041279號,府社福字第8809號,1999/05/20,臺中市私立維多利亞安和幼兒園,廖維軒,臺中市,西屯區,私立,[407]協和北巷6之2號,1-2樓,"2,898.63平方公尺",688.31平方公尺,"2,210.32平方公尺",(04)23506919,http://www.kid-victoria.org.tw,279,"		",無,,有，人數：90,無,yes
中市教幼字第1110089316號,府教特字第0950109898號,2006/06/19,四季西屯教育事業股份有限公司附設臺中市私立西屯四季藝術幼兒園,唐富美,臺中市,西屯區,私立,[407]上安路89號,1-3,"4,922.3平方公尺","3,467.41平方公尺","1,454.89平方公尺",(04)27068000,,540,"		",無,,無,有,yes
中市教幼字第1030085449號,府教特字第0940013382號,2005/01/20,臺中市私立善美真幼兒園,顏杏如,臺中市,西屯區,私立,[407]臺灣大道四段1966號,1-2樓,"1,942.78平方公尺",569.6平方公尺,"1,373.18平方公尺",(04)23506869,http://waldorf-gbt.org.tw/,180,,無,,有，人數：30,無,yes
中市教幼字第1010032185號,中市社婦字第1000011826號,2010/12/29,臺中市私立康爾嘉幼兒園,陳碧華,臺中市,西屯區,私立,[407]上安路39巷16號,一樓,724.25平方公尺,306.95平方公尺,417.3平方公尺,(04)35005800,http://www.ecornel.com.tw/,170,"		",無,,無,有,yes
中市教幼字第1010031358號,中市府社婦字第0960286527號,2007/12/12,臺中市私立小蝸牛幼兒園,陳素珍,臺中市,西屯區,私立,[407]福科路658巷9弄7號,1樓至3樓,165.99平方公尺,165.99平方公尺,,(04)24615129,,34,,無,,無,有,yes
中市教幼字第1140045580號,府教國字第27078號,1983/04/29,臺中市私立臺中榮民總醫院榮中幼兒園,李三剛,臺中市,西屯區,私立,[407]西屯路三段301號,1,982.42平方公尺,802.42平方公尺,180平方公尺,(04)24610411,,150,,無,,無,有,yes
中市教幼字第1090084830號,府社婦字第0910189496號,2002/12/19,臺中市私立新劍聲幼兒園,翁劍如,臺中市,西屯區,私立,[407]大祥街125號,1樓、2樓,235.94平方公尺,235.94平方公尺,,(04)23296853,http://www.myjskid.com.tw,67,,無,,無,有,yes
中市教幼字第1100016160號,73府社福字第7303號,1984/05/31,財團法人中華基督教水湳浸信會附設臺中市私立宏恩幼兒園,,臺中市,西屯區,私立,[407]中清路二段213號,1-3,923.36平方公尺,380.36平方公尺,543平方公尺,(04)22977405,,190,,無,,無,無,yes
中市教幼字第1010042043號,中市府社婦字第0940110324號,2005/07/25,臺中市私立小叮噹幼兒園,林吉釧,臺中市,西屯區,私立,[407]西屯路三段160之1號及宏安巷10號,1~3,713.99平方公尺,381.04平方公尺,332.95平方公尺,(04)24629199,,120,,113-115,,無,有,yes
中市教幼字第1010033983號,中市府社婦字第8902號,2000/02/03,財團法人愛彌兒教育基金會附設臺中市私立逢甲愛彌兒幼兒園,,臺中市,西屯區,私立,"[407]逢甲路251號1,2,3樓",1-3樓,"1,522.16平方公尺","1,186.66平方公尺",335.5平方公尺,(04)27026781,http://www.kidsemile.com.tw,230,"		",無,,有，人數：30,無,yes
中市教幼字第1060019740號,中市教幼字第1000032888號,2011/06/03,臺中市私立大都會逢甲幼兒園,廖祿昇,臺中市,西屯區,私立,[407]福吉街159號,1-3F,"2,923平方公尺","2,200平方公尺",723平方公尺,(04)24510288,www.leaderesl.com.tw,390,"		",無,,無,無,yes
中市教幼字第1070081436號,府教國字第49915號,1956/11/19,財團法人東海大學附屬高級中等學校附設臺中市幼兒園,鍾興能,臺中市,西屯區,私立,[407]臺灣大道四段1727號,1樓,"3,916平方公尺",861平方公尺,"3,012平方公尺",(04)23590268,https://kids-thu-edu.com.tw/,180,,無,,無,無,yes
中市教幼字第1030010422號,中市社婦字第1000073204號,2011/09/22,臺中市私立小熊多元智慧幼兒園,孫淑芬,臺中市,西屯區,私立,[407]臺灣大道三段556巷1弄14號,,,,,(04)36093058,http://blog.yam.com/coco27013933,30,,113-115,,無,無,yes
中市教幼字第1130003717號,府教特字第119668號,2000/09/01,臺中市私立經典人文藝術幼兒園,簡明珠,臺中市,西屯區,私立,[407]華美西街二段245號,1樓,"3,494.54平方公尺","2,375.96平方公尺","1,118.58平方公尺",(04)23119222,b-g.com.tw,565,,無,,有，人數：116,無,yes
中市教幼字第1130107675號,中市教幼字第1020016589號,2013/03/12,臺中市私立禾樂幼兒園,游宏聲,臺中市,西屯區,私立,[407]福星北二街28號,1-3樓,976.17平方公尺,666.33平方公尺,309.84平方公尺,(04)24517200,,142,,113-115,,無,有,yes
中市教幼字第1130009103號,中市教幼字第1030003358號,2014/01/15,臺中市私立芳田幼兒園,許珍珠,臺中市,西屯區,私立,[407]安林路69-13號,1樓、2樓,"3,468.44平方公尺","1,570.9平方公尺","1,897.54平方公尺",(04)24616060,http://www.fountain.com.tw,197,"		",113-115,,有，人數：62,無,yes
中市教幼字第1130041273號,中市教幼字第1040010886號,2015/02/13,臺中市私立大都會福和幼兒園,廖祿昇,臺中市,西屯區,私立,[407]玉寶路158號,1樓、2樓、3樓,"4,200.07平方公尺","3,370.44平方公尺",829.63平方公尺,(04)23598528,,480,"		",無,,無,有,yes
中市教幼字第1090038761號,中市教幼字字第1040032093號,2015/05/11,臺中市私立亮亮幼兒園,劉銘富,臺中市,西屯區,私立,[407]甘肅路二段111號,1樓、2樓,"1,875.11平方公尺","1,304.51平方公尺",570.6平方公尺,(04)23157217,,208,"		",無,,無,有,yes
中市教幼字第1080107812號,中市教幼字第1040049793號,2015/07/08,麗喆學校財團法人臺中市麗喆國民中小學附設私立麗喆幼兒園,蕭百凱,臺中市,西屯區,私立,[407]國安二路242巷199號,B1、1F、2F,"4,518.48平方公尺","3,630.93平方公尺",887.55平方公尺,(04)24613099#602,,377,"		",無,,無,有,yes
中市教幼字第1120053603號,中市教幼字第1050106003號,2017/01/11,臺中市私立子曰幼兒園,張亞男,臺中市,西屯區,私立,[407]中平路407號,1樓,"1,997.42平方公尺","1,027.38平方公尺",970.04平方公尺,(04)22931200,,285,"		",無,,無,有,yes
中市教幼字第1070007809號,中市教幼字第1070007809號,2018/02/13,臺中市私立華德福大地幼兒園,許姿妙,臺中市,西屯區,私立,[407]安和路83-1號,1樓,"2,155.77平方公尺",707.75平方公尺,360平方公尺,(04)23580530,http://www.fromlove.com.tw/,118,,無,,無,無,yes
中市教幼字第1080065630號,中市教幼字第1070011387號,2018/02/23,臺中市私立首席春上樹幼兒園,葉秋霞,臺中市,西屯區,私立,[407]河南路四段211號,3樓,"1,828.54平方公尺","1,378.99平方公尺",449.55平方公尺,(04)22541033,,212,,無,,無,有,yes
中市教幼字第1090095650號,中市教幼字第1090095650號,2020/11/24,臺中市私立莎苙卡薩國際幼兒園,沈妙玲,臺中市,西屯區,私立,[407]福星北一街108號,,,,,(04)27077959,,150,"		",無,,無,無,yes
中市教幼字第1100095114號,中市教幼字第1100095114號,2021/12/21,財團法人愛彌兒教育基金會附設臺中市私立愛彌兒慎齋幼兒園,高琇嬅,臺中市,西屯區,私立,[407]中科路1329號,1樓,"3,607.22平方公尺","2,837.97平方公尺",769.25平方公尺,(04)24525321,,256,"		",無,,無,無,yes
中市教幼字第1110062949號,中市教幼字第1110062949號,2022/08/12,臺中酒廠職場互助教保服務中心(委託社團法人幼兒教保協會辦理),林以凱,臺中市,西屯區,私立,[407]工業區二十八路2號,1樓,172.7平方公尺,172.7平方公尺,,(04)23500160,評鑑情形：,30,,無,,無,無,no
中市教幼字第1110085511號,中市教幼字第1110085511號,2022/10/24,臺中市私立森典幼兒園,蔡杰恩,臺中市,西屯區,私立,[407]福星北路136號,1-3F,"1,076.95平方公尺",852.36平方公尺,223.59平方公尺,(04)24512086,,142,,無,,無,無,yes
中市教幼字第1110087999號,中市教幼字第1110087999號,2022/10/27,臺中市私立經貿子曰幼兒園,杜佳雯,臺中市,西屯區,私立,[407]經貿八路55號1-3樓,1樓、2樓、3樓,728.95平方公尺,536.08平方公尺,192.87平方公尺,(04)24260901,,85,,無,,無,無,yes
中市教幼字第1140038548號,中市教幼字第1110086960號,2022/10/28,臺中市私立福樂蒙特梭利幼兒園,俞麗娜,臺中市,西屯區,私立,[407]港尾溪街69號1-3樓,,,,,(04)24265660,,136,,無,,無,有,yes
中市教幼字第1110105152號,中市教幼字第1110105152號,2022/12/09,國防部陸軍司令部崑崙職場互助教保服務中心(委託社團法人幼兒教保協會辦理),林以凱,臺中市,西屯區,私立,[407]皇城街90號,1樓,202.75平方公尺,202.75平方公尺,,(04)22991258,https://www.facebook.com/profile.php?id=100085505850344&locale=zh_TW,40,,無,,無,無,no
中市教幼字第1110105151號,中市教幼字第1110105151號,2022/12/09,國防部陸軍司令部虎威職場互助教保服務中心(委託社團法人幼兒教保協會辦理),林以凱,臺中市,西屯區,私立,[407]皇城街86號,1樓,202.77平方公尺,202.77平方公尺,,(04)22991257,https://www.facebook.com/profile.php?id=100085505850344&locale=zh_TW,40,,無,,無,無,no
中市教幼字第1130063632號,中市教幼字第1120015385號,2023/03/20,大都會文教事業有限公司附設臺中市私立大都會探索幼兒園,廖祿昇,臺中市,西屯區,私立,[407]龍富路五段199號,,,,,(04)22559333#121,,694,"		",無,,無,無,yes
中市教幼字第1120029560號,中市教幼字第1120029560號,2023/05/04,臺中市私立威之森幼兒園,張澤漳,臺中市,西屯區,私立,[407]西苑三街39號,1樓、2樓、3樓,"1,485.02平方公尺",902.8平方公尺,582.22平方公尺,(04)24520496,,180,"		",114-115,,無,無,yes
中市教幼字第1120053931號,中市教幼字第1120053931號,2023/07/10,勞動部勞動力發展署中彰投分署職場互助教保服務中心(委託社團法人中華母子鳥專業幼教發展學會辦理),蕭芳華,臺中市,西屯區,私立,[407]工業區一路100號,1樓,340.13平方公尺,340.13平方公尺,,(04)23503633,評鑑情形：,32,,無,,無,無,no
中市教幼字第1140056972號,中市教幼字第1140056972號,2025/06/27,臺中市私立高山幼兒園,吳添財,臺中市,西屯區,私立,[407]福科路589號,,,,,(04)24620792,臺中市西屯區福科路589號,314,,114-115,,無,無,yes
中市教幼字第1140055771號,中市教幼字第1080064469號,2019/07/18,臺中市安和非營利幼兒園(委託財團法人宏觀文教基金會辦理),李効宗,臺中市,西屯區,非營利,[407]天助街1號,1樓,696平方公尺,426平方公尺,270平方公尺,(04)23585560,評鑑情形：,90,,無,,無,無,no
中市教幼字第1120086095號,中市教幼字第1080066412號,2019/07/25,臺中市至善非營利幼兒園(委託財團法人福智文教基金會辦理),陳全成,臺中市,西屯區,非營利,[407]青海路二段308號,1樓,768.26平方公尺,450.26平方公尺,318平方公尺,(04)37046830,評鑑情形：,106,,無,,無,無,no
中市教幼字第1120086402號,中市教幼字第1110061763號,2022/08/01,臺中市中山非營利幼兒園(委託財團法人三之三生命教育基金會辦理),吳文宗,臺中市,西屯區,非營利,[407]寧夏路179號,1樓、2樓、3樓,"1,416.9平方公尺",967.6平方公尺,449.3平方公尺,(04)23156882,https://www.3-3life.org.tw/index.php?m=Yzy&a=sList&eId=58&sId=1,106,,無,,無,無,no
中市教幼字第1120073439號,府教國字第80667號,1995/06/16,臺中市南屯區黎明國民小學附設幼兒園,陳靜姿,臺中市,南屯區,公立,[408]黎明路二段555號,1樓、2樓,"2,638.93平方公尺","1,684.93平方公尺",954平方公尺,(04)22517363#780,http://140.128.212.11/kids,196,,無,,無,無,yes
中市教幼字第1140068715號,府仁一字第63390號,1996/05/16,臺中市立南屯幼兒園,陳議濃,臺中市,南屯區,公立,[408]工業區十八路33號,1樓、2樓、3樓,"8,392平方公尺","4,539平方公尺","3,853平方公尺",(04)23580181,http://www.tccg.gov.tw/Template/themes/nursery/index.htm,364,,無,,無,無,yes
中市教幼字第1140078056號,府教國字第45164號,1979/08/02,臺中市南屯區南屯國民小學附設幼兒園,鍾欣男,臺中市,南屯區,公立,[408]黎明路一段968號,1樓,"1,626平方公尺","1,173平方公尺",453平方公尺,(04)23894238#770,140.128.205.3/kid/,150,,無,,無,無,yes
中市教幼字第1110070476號,教國字第25547號,1977/05/06,臺中市南屯區春安國民小學附設幼兒園,陳貞蓉,臺中市,南屯區,公立,[408]春安路109號,1樓,"1,490平方公尺",962平方公尺,528平方公尺,(04)23894408#770,http://dns.caes.tc.edu.tw,60,,無,,無,無,yes
中市教幼字第1110070562號,府教學字第45993號,1975/08/12,臺中市南屯區文山國民小學附設幼兒園,楊敏芸,臺中市,南屯區,公立,[408]忠勇路97號,1樓,654.91平方公尺,256平方公尺,140平方公尺,(04)23896934#770,https://wseskinder106.pixnet.net/blog,60,,無,,無,無,yes
中市教幼字第1100061719號,教國字第53176號,1978/09/05,臺中市南屯區鎮平國民小學附設幼兒園,賴朝暉,臺中市,南屯區,公立,[408]黎明路一段425號,1樓、2樓,"1,599平方公尺","1,149平方公尺",450平方公尺,(04)24792122#790,dns.zpes.tc.edu.tw/xoops,90,,無,,無,有,yes
部授教中（人）字第0920515795號,部授教中（人）字第0920515795號,2020/12/01,臺中市立臺中特殊教育學校幼兒部,邱進興,臺中市,南屯區,公立,[408]公益路二段296號,,,,,(04)22582289#2003,,0,,無,,無,無,yes
中市教幼字第1010019404號,府教國字第66859號,1986/09/03,臺中市私立巨元幼兒園,張聖智,臺中市,南屯區,私立,[408]大墩一街106號,1-2,"1,361.58平方公尺",590.56平方公尺,771.02平方公尺,(04)24711010,,90,,113-115,,無,無,yes
中市教幼字第1010021943號,府教國字第09042號,1985/02/26,臺中市私立南屯大千幼兒園,簡吉相,臺中市,南屯區,私立,[408]永春東路889號,1,315平方公尺,180平方公尺,135平方公尺,(04)23821726,,90,"		",無,,無,無,yes
中市教幼字第1080003857號,中市教幼字第1080003857號,2019/01/23,臺中市私立南屯大千幼兒園永春分班,,臺中市,南屯區,私立,[408]永春東三路467號,1樓,610.74平方公尺,371.88平方公尺,238.86平方公尺,(04)23690252,,60,,無,,無,無,yes
中市教幼字第1050012580號,府社婦字第0910062141號,2002/05/01,臺中市私立吉的堡達仁幼兒園,盧可欣,臺中市,南屯區,私立,[408]文心南三路700號,1樓,"1,166.99平方公尺",749.11平方公尺,417.88平方公尺,(04)23861418,http://www.kidcastle.com/KGEIP/web/school.asp?sid=1123,105,"		",113-115,,無,無,yes
中市教幼字字第1110106199號,府教特字第101417號,2000/08/01,四季市政教育事業股份有限公司附設臺中市私立四季藝術幼兒園,唐富美,臺中市,南屯區,私立,[408]大墩十一街463、463-2、463-3號,3樓,"3,098.93平方公尺","2,336.5平方公尺",762.43平方公尺,(04)23802222,,420,"		",無,,無,無,yes
中市教幼字第1110106204號,中市社婦字第1000057484號,2011/07/25,四季市政教育事業股份有限公司附設臺中市私立市政四季藝術幼兒園,唐富美,臺中市,南屯區,私立,[408]大墩十一街467號,3,858.22平方公尺,381.98平方公尺,476.24平方公尺,(04)23808800,,229,,無,,有，人數：52,無,yes
中市教幼字第1040042932號,中市府社福字第8818號,1999/08/12,臺中市私立大地幼兒園,張淑媚,臺中市,南屯區,私立,[408]忠勇路160號,1樓、2樓,"3,164.14平方公尺","1,482.14平方公尺","1,682平方公尺",(04)23873577,http://www.dadybaby.com,330,"		",無,,有，人數：40,有,yes
中市教幼字第1060048758號,府教特字第45087號,2001/04/03,臺中市私立瑪歇爾幼兒園,陳威廷,臺中市,南屯區,私立,[408]大墩十一街378號,1樓、2樓,"1,813.81平方公尺","1,021.75平方公尺",792.06平方公尺,(04)22556457,,200,,無,,無,有,yes
中市教幼字第1100060621號,府教國字第105843號,1998/07/29,臺中市私立迪兒邨幼兒園,楊美惠,臺中市,南屯區,私立,[408]大墩六街319巷58號,一樓至三樓,"1,425.15平方公尺","1,055.46平方公尺",369.69平方公尺,(04)23808061,ideal.topschool.tw,184,"		",無,,有，人數：30,有,yes
中市教幼字第1010025173號,教國字第29973號,1977/07/14,臺中市私立黎明幼兒園,劉心孺,臺中市,南屯區,私立,[408]干城街198巷33-1號,1樓,"4,224平方公尺","1,233.55平方公尺","2,990.45平方公尺",(04)22522122,www.leming.com.tw,510,,無,,無,有,yes
中市教幼字第1040100593號,府教特字第0930194150號,2004/11/24,臺中市私立南屯經典人文藝術幼兒園,簡明珠,臺中市,南屯區,私立,[408]向上南路一段302號,,,,,(04)24731010,http://www.b-g.com.tw,408,,無,,無,無,yes
中市教幼字第1110042751號,府教國字第176449號,1997/12/23,道禾國際文化事業股份有限公司附設臺中市私立道禾幼兒園,曾國一,臺中市,南屯區,私立,[408]大聖街378號,1樓、2樓、3樓,"3,024.17平方公尺","2,138.52平方公尺",885.65平方公尺,(04)23259298,,364,,無,,無,無,yes
